gpp_sum,npp_sum,lai_mean,reco_sum,rauto_sum,rhetero_sum,npp_leaf_sum,npp_wood_sum,npp_root_sum,npp_repro_sum,litterfall_c_sum,leaf_c_end,wood_c_end,root_c_end,plant_c_end,soil_c_end,nsc_end,p_demand_sum,p_uptake_sum,p_retrans_sum,leaf_p_end,root_p_end,plant_p_end,leaf_cp_end,root_cp_end,p_net_sum,fptase_sum,p_loss_sum,labile_p_end,sorbed_p_end,strongly_sorbed_p_end,occluded_p_end,microbial_p_end,organic_p_end,total_inorganic_p_end
1253.784180,2.459375143,0.3872822523,2277.694336,182.6437073,2095.049805,1.099440098,0.2001359463,1.149532795,0.1026626956E-1,35.43420792,11.58343410,0.9923828244,0.1988107711E-1,12.96332073,21187.56445,30.37446022,1188.898193,0.4121777043E-1,0.1792677864E-1,0.1442519855E-1,0.1681986214E-4,0.1515108254E-1,803.0000000,1182.000000,-1.126759529,0.5539707467E-1,0.1701451489E-2,4.292091846,2.400020361,18.09379578,131.9299927,9.641812325,119.8754425,156.7158966
