gpp_sum,npp_sum,lai_mean,reco_sum,rauto_sum,rhetero_sum,npp_leaf_sum,npp_wood_sum,npp_root_sum,npp_repro_sum,litterfall_c_sum,leaf_c_end,wood_c_end,root_c_end,plant_c_end,soil_c_end,nsc_end,p_demand_sum,p_uptake_sum,p_retrans_sum,leaf_p_end,root_p_end,plant_p_end,leaf_cp_end,root_cp_end,p_net_sum,fptase_sum,p_loss_sum,labile_p_end,sorbed_p_end,strongly_sorbed_p_end,occluded_p_end,microbial_p_end,organic_p_end,total_inorganic_p_end
3670.579102,1684.514526,2.013135910,2986.658691,986.5870361,2000.074341,344.3990479,317.3715515,894.3704834,128.3744812,1049.620361,129.0108032,304.7722168,136.4079590,676.2525635,21553.18359,90.20565796,307.8856812,1.126470685,0.5339387655,0.1606610119,0.1154043674,0.4843276143,803.0000610,1182.000000,4.479985237,0.4404285550E-1,0.8474166389E-3,6.726933956,12.64980793,18.12829590,131.9299927,3.419548750,113.8920898,169.4350281
