gpp_sum,npp_sum,lai_mean,reco_sum,rauto_sum,rhetero_sum,npp_leaf_sum,npp_wood_sum,npp_root_sum,npp_repro_sum,litterfall_c_sum,leaf_c_end,wood_c_end,root_c_end,plant_c_end,soil_c_end,nsc_end,p_demand_sum,p_uptake_sum,p_retrans_sum,leaf_p_end,root_p_end,plant_p_end,leaf_cp_end,root_cp_end,p_net_sum,fptase_sum,p_loss_sum,labile_p_end,sorbed_p_end,strongly_sorbed_p_end,occluded_p_end,microbial_p_end,organic_p_end,total_inorganic_p_end
3490.579346,1768.129883,1.788715839,2362.524414,873.7252197,1488.803833,482.6435242,223.1329041,963.7841187,98.56889343,1003.655334,169.8323822,201.1179047,348.1022949,800.4671631,21803.08008,69.30410767,158.0790405,1.174185991,0.7497695088,0.2114973515,0.2945027947,0.6592995524,803.0000610,1182.000000,3.553822517,0.4388198256E-2,0.7355298294E-4,2.705865145,16.82162094,18.41517639,131.9303284,1.035150886,113.0984650,169.8729858
