gpp_sum,npp_sum,lai_mean,reco_sum,rauto_sum,rhetero_sum,npp_leaf_sum,npp_wood_sum,npp_root_sum,npp_repro_sum,litterfall_c_sum,leaf_c_end,wood_c_end,root_c_end,plant_c_end,soil_c_end,nsc_end,p_demand_sum,p_uptake_sum,p_retrans_sum,leaf_p_end,root_p_end,plant_p_end,leaf_cp_end,root_cp_end,p_net_sum,fptase_sum,p_loss_sum,labile_p_end,sorbed_p_end,strongly_sorbed_p_end,occluded_p_end,microbial_p_end,organic_p_end,total_inorganic_p_end
5237.351562,2734.122559,4.658416748,2539.904297,1033.870117,1506.037231,743.9894409,453.9981079,1295.879639,240.2531586,1624.343872,282.9714966,448.1323853,236.2976532,1156.642334,22442.03516,68.67692566,239.8481598,1.915238380,0.7756983638,0.3523928821,0.1999133974,0.9047671556,803.0000610,1182.000122,2.832091093,0.3757225350E-2,0.1579104690E-2,8.207065582,24.28715324,18.37342644,131.9299927,1.096097708,114.3231888,182.7976379
