gpp_sum,npp_sum,lai_mean,reco_sum,rauto_sum,rhetero_sum,npp_leaf_sum,npp_wood_sum,npp_root_sum,npp_repro_sum,litterfall_c_sum,leaf_c_end,wood_c_end,root_c_end,plant_c_end,soil_c_end,nsc_end,p_demand_sum,p_uptake_sum,p_retrans_sum,leaf_p_end,root_p_end,plant_p_end,leaf_cp_end,root_cp_end,p_net_sum,fptase_sum,p_loss_sum,labile_p_end,sorbed_p_end,strongly_sorbed_p_end,occluded_p_end,microbial_p_end,organic_p_end,total_inorganic_p_end
72.04781342,-16.02181816,0.1950615272E-1,113.0169220,5.143924236,107.8732071,-5.215867519,-4.649414539,-4.606023312,-1.550507307,9.604918480,0.8011427708E-2,0.7908415794,0.1697895158E-7,1.166475415,23184.16211,0.000000000,1219.740112,0.1134599529E-5,0.4688183777E-2,0.9976870388E-5,0.1436459545E-10,0.6787319435E-3,803.0000610,1182.000000,-0.3856221735,0.5524986982E-1,0.1715818371E-5,0.1861870696E-3,0.1067688936E-3,18.03493881,131.9373474,6.252777576,119.1712952,149.9725800
