gpp_sum,npp_sum,lai_mean,reco_sum,rauto_sum,rhetero_sum,npp_leaf_sum,npp_wood_sum,npp_root_sum,npp_repro_sum,litterfall_c_sum,leaf_c_end,wood_c_end,root_c_end,plant_c_end,soil_c_end,nsc_end,p_demand_sum,p_uptake_sum,p_retrans_sum,leaf_p_end,root_p_end,plant_p_end,leaf_cp_end,root_cp_end,p_net_sum,fptase_sum,p_loss_sum,labile_p_end,sorbed_p_end,strongly_sorbed_p_end,occluded_p_end,microbial_p_end,organic_p_end,total_inorganic_p_end
2527.910889,793.6137085,1.040884256,2498.355225,689.6110840,1808.748169,178.8584595,136.4732208,449.1336670,29.14855766,461.6634521,113.3626938,127.2136078,111.5135651,373.3092041,21156.59375,95.20565033,452.3091125,0.5787344575,0.2357227802,0.1411739588,0.9434311092E-1,0.2904311419,803.0000610,1182.000122,4.919116497,0.4403414205E-1,0.2472618653E-3,1.829408288,3.696088552,18.09098434,131.9299927,2.932393074,113.1878204,155.5464783
