gpp_sum,npp_sum,lai_mean,reco_sum,rauto_sum,rhetero_sum,npp_leaf_sum,npp_wood_sum,npp_root_sum,npp_repro_sum,litterfall_c_sum,leaf_c_end,wood_c_end,root_c_end,plant_c_end,soil_c_end,nsc_end,p_demand_sum,p_uptake_sum,p_retrans_sum,leaf_p_end,root_p_end,plant_p_end,leaf_cp_end,root_cp_end,p_net_sum,fptase_sum,p_loss_sum,labile_p_end,sorbed_p_end,strongly_sorbed_p_end,occluded_p_end,microbial_p_end,organic_p_end,total_inorganic_p_end
4344.843750,2337.627441,1.712580681,2509.375488,1077.270264,1432.102173,383.7886353,359.0508728,1515.609863,79.17880249,1622.301147,89.53301239,341.4165344,242.2772675,738.3042603,22865.14844,81.46750641,1.346054792,1.344653726,0.8831316829,0.1114981547,0.2049723119,0.4751390815,802.9999390,1182.000000,1.854721546,0.5576606095E-1,0.7754113176E-3,29.98810768,4.338757515,18.09000015,131.9299927,0.9637940526,113.9471741,184.3468628
