gpp_sum,npp_sum,lai_mean,reco_sum,rauto_sum,rhetero_sum,npp_leaf_sum,npp_wood_sum,npp_root_sum,npp_repro_sum,litterfall_c_sum,leaf_c_end,wood_c_end,root_c_end,plant_c_end,soil_c_end,nsc_end,p_demand_sum,p_uptake_sum,p_retrans_sum,leaf_p_end,root_p_end,plant_p_end,leaf_cp_end,root_cp_end,p_net_sum,fptase_sum,p_loss_sum,labile_p_end,sorbed_p_end,strongly_sorbed_p_end,occluded_p_end,microbial_p_end,organic_p_end,total_inorganic_p_end
110.4532623,-7.060598850,0.3023862094E-1,1342.732300,39.94570160,1302.785278,-2.172983408,-2.188479424,-1.966367483,-0.7327712178,10.05428314,0.1012561377E-1,0.8403302431,0.5353307984E-6,1.218078852,21534.06836,0.000000000,697.4802246,0.5924669560E-2,0.4879186396E-2,0.1260973113E-4,0.4529025766E-9,0.6912630051E-3,803.0000000,1181.999878,3.966330767,0.5512236431E-1,0.1515880041E-1,24.07881927,12.07792473,18.11502075,131.9303284,1.690801024,112.6700745,186.2020874
