gpp_sum,npp_sum,lai_mean,reco_sum,rauto_sum,rhetero_sum,npp_leaf_sum,npp_wood_sum,npp_root_sum,npp_repro_sum,litterfall_c_sum,leaf_c_end,wood_c_end,root_c_end,plant_c_end,soil_c_end,nsc_end,p_demand_sum,p_uptake_sum,p_retrans_sum,leaf_p_end,root_p_end,plant_p_end,leaf_cp_end,root_cp_end,p_net_sum,fptase_sum,p_loss_sum,labile_p_end,sorbed_p_end,strongly_sorbed_p_end,occluded_p_end,microbial_p_end,organic_p_end,total_inorganic_p_end
3184.383789,7.006246090,1.140597105,2219.426270,723.3806763,1496.048218,2.672323227,0.6802534461,3.653116941,0.5494499346E-3,25.89279747,38.38495255,1.676391602,0.4913543165E-1,40.47810364,20715.89258,60.82461548,594.5132446,0.5779252574E-1,0.2312759496E-1,0.4780193418E-1,0.4156974319E-4,0.4868937284E-1,803.0000000,1181.999878,5.684501171,0.2128285728E-1,0.8244475612E-4,3.302788496,19.77139473,18.47903633,131.9299927,0.7540633678,110.3887634,173.4832153
