3.3701003, 1.9784349, -1.3916650, 1.0056283, 6.1255131
3.4505892, 1.7441082, -1.7064811, 0.78619790, 6.0942535
3.6284013, 1.6274346, -2.0009668, 0.63874173, 6.0602393
3.5873837, 1.4176805, -2.1697035, 0.47968188, 6.0209732
3.4064703, 1.5088770, -1.8975933, 0.52136034, 5.9823327
3.3872387, 1.5120537, -1.8751853, 0.51898324, 5.9464073
3.3204212, 1.4941533, -1.8262682, 0.50239569, 5.9125695
3.2780764, 1.3904753, -1.8876013, 0.44815609, 5.8781219
3.1740947, 1.8848423, -1.2892528, 1.8933721, 5.8470654
5.5947843, 2.3641317, -3.2306528, 3.3954644, 5.8412209
5.3056436, 1.9497476, -3.3558955, 2.4402440, 5.8364139
5.0473080, 1.7416061, -3.3057024, 1.9021877, 5.8266354
4.5993075, 1.7259922, -2.8733149, 1.6090814, 5.8138580
4.1042604, 1.5791001, -2.5251603, 1.1710861, 5.7969975
4.0904036, 1.4730250, -2.6173785, 0.78579676, 5.7746315
4.0065374, 1.3531153, -2.6534224, 0.49207032, 5.7461438
3.7996001, 1.3189658, -2.4806354, 0.37121901, 5.7129817
4.7074814, 1.7709730, -2.9365091, 1.4036618, 5.6872125
4.8427691, 2.0955105, -2.7472587, 2.1560540, 5.6744771
5.4719791, 1.8357060, -3.6362722, 1.6583928, 5.6607423
4.8886218, 1.6532558, -3.2353659, 1.0161575, 5.6373830
3.5138798, 1.3850211, -2.1288583, 0.56798249, 5.6036353
3.5146766, 1.4735866, -2.0410900, 0.35262954, 5.5643916
3.9407644, 1.6339781, -2.3067863, 0.57836932, 5.5301952
4.7972817, 2.0411584, -2.7561233, 2.0469646, 5.5016150
4.7033677, 2.1511412, -2.5522263, 3.0057406, 5.4839082
4.1729493, 1.9523026, -2.2206466, 2.2767155, 5.4658031
4.6859593, 2.1447651, -2.5411944, 2.7847049, 5.4456367
5.3417497, 2.5658424, -2.7759073, 4.6361318, 5.4345040
6.1356673, 2.7454667, -3.3902009, 5.2430263, 5.4336929
6.1229577, 2.8646123, -3.2583463, 5.1217842, 5.4384656
5.8169708, 2.7922292, -3.0247416, 4.4131556, 5.4440689
5.2594314, 2.6282160, -2.6312153, 3.4715731, 5.4463305
5.2914834, 2.3258061, -2.9656775, 2.7444746, 5.4433098
5.2445130, 2.1731083, -3.0714047, 2.4253967, 5.4360332
5.0632181, 1.8972964, -3.1659217, 1.9602016, 5.4227157
5.4102550, 1.8999236, -3.5103304, 1.8863488, 5.4055104
4.1764231, 1.7587643, -2.4176590, 1.5597036, 5.3832817
4.0289626, 1.9646648, -2.0642972, 2.0276515, 5.3594933
4.1464958, 2.0443356, -2.1021595, 2.5526681, 5.3382154
5.8317871, 2.5643630, -3.2674236, 4.2221169, 5.3272676
5.5775213, 2.3616500, -3.2158720, 3.4314654, 5.3211284
5.0381036, 2.0918710, -2.9462330, 2.3257186, 5.3106070
4.7910533, 2.1194990, -2.6715539, 2.0360847, 5.2963834
4.4433823, 2.1474612, -2.2959216, 1.7746592, 5.2800941
4.2436109, 2.1312611, -2.1123493, 1.5391132, 5.2617741
4.1013169, 2.1329038, -1.9684130, 1.3501346, 5.2412820
