263.33444, 6128.1108, 214.26234, 584.64465, 980.43585, 720.90002, 398.68372, 11031.875, 8334.2441
261.93823, 6127.9443, 213.05551, 584.33820, 982.29114, 722.14709, 398.69604, 11031.875, 8334.2441
260.39557, 6127.7500, 211.77861, 584.01385, 984.22479, 723.45740, 398.70831, 11031.875, 8334.2441
258.61981, 6127.5264, 210.42638, 583.67096, 986.35022, 724.91010, 398.71866, 11031.875, 8334.2441
257.01581, 6127.3096, 209.10571, 583.33282, 988.30316, 726.23975, 398.73145, 11031.875, 8334.2441
255.50639, 6127.0928, 207.79312, 582.99469, 990.17334, 727.50934, 398.74524, 11031.875, 8334.2441
254.05841, 6126.8721, 206.48122, 582.65442, 991.99231, 728.74152, 398.75964, 11031.875, 8334.2441
252.55061, 6126.6421, 205.15041, 582.30798, 993.86902, 730.01624, 398.77332, 11031.875, 8334.2441
251.69377, 6126.6914, 204.58386, 582.13513, 995.36530, 731.01239, 398.79205, 11031.875, 8334.2441
251.63672, 6127.0288, 204.80011, 582.14172, 996.39935, 731.66290, 398.81613, 11031.875, 8334.2441
251.31140, 6127.1782, 204.51642, 582.03247, 997.61237, 732.43500, 398.83661, 11031.875, 8334.2441
250.79782, 6127.2236, 203.96550, 581.86090, 998.93719, 733.28772, 398.85544, 11031.875, 8334.2441
250.18752, 6127.2178, 203.27730, 581.65649, 1000.2607, 734.14594, 398.87549, 11031.875, 8334.2441
249.32524, 6127.1245, 202.35620, 581.39801, 1001.7159, 735.10583, 398.89456, 11031.875, 8334.2441
248.18596, 6126.9521, 201.22229, 581.08978, 1003.3047, 736.17236, 398.91309, 11031.875, 8334.2441
246.80682, 6126.7271, 199.94400, 580.74731, 1005.0396, 737.35138, 398.93030, 11031.875, 8334.2441
245.30679, 6126.4819, 198.61577, 580.39172, 1006.8405, 738.58380, 398.94724, 11031.875, 8334.2441
244.53510, 6126.4395, 197.87679, 580.16699, 1008.2024, 739.48596, 398.96933, 11031.875, 8334.2441
244.07333, 6126.5366, 197.53853, 580.03229, 1009.3792, 740.25391, 398.99466, 11031.875, 8334.2441
243.30319, 6126.5283, 196.90540, 579.82971, 1010.8027, 741.19800, 399.01538, 11031.875, 8334.2441
241.99667, 6126.3921, 195.91649, 579.54590, 1012.5342, 742.37994, 399.03342, 11031.875, 8334.2441
240.22021, 6126.1729, 194.69934, 579.20929, 1014.6108, 743.81915, 399.04663, 11031.875, 8334.2441
238.67281, 6125.9277, 193.41183, 578.85577, 1016.4952, 745.11389, 399.06207, 11031.875, 8334.2441
237.24773, 6125.7275, 192.25226, 578.52979, 1018.2967, 746.34949, 399.07895, 11031.875, 8334.2441
236.27054, 6125.8081, 191.87456, 578.38074, 1019.9332, 747.46143, 399.09818, 11031.875, 8334.2441
235.61557, 6126.0669, 191.99794, 578.34491, 1021.5126, 748.51953, 399.11609, 11031.875, 8334.2441
234.72876, 6126.1865, 191.73370, 578.22089, 1023.1779, 749.64270, 399.13318, 11031.875, 8334.2441
233.94655, 6126.4160, 191.74356, 578.16229, 1024.7822, 750.72797, 399.15298, 11031.875, 8334.2441
233.76308, 6127.0068, 192.73897, 578.33038, 1026.1639, 751.64380, 399.17593, 11031.875, 8334.2441
233.90408, 6127.7061, 194.04106, 578.56873, 1027.3564, 752.41687, 399.20227, 11031.875, 8334.2441
234.18687, 6128.3711, 195.26486, 578.78882, 1028.3347, 753.03851, 399.23462, 11031.875, 8334.2441
234.39973, 6128.8921, 196.10352, 578.92047, 1029.2189, 753.59503, 399.27042, 11031.875, 8334.2441
234.38614, 6129.2261, 196.43497, 578.93616, 1030.1152, 754.16614, 399.30765, 11031.875, 8334.2441
234.14545, 6129.4165, 196.37585, 578.86273, 1031.1718, 754.84698, 399.34048, 11031.875, 8334.2441
233.75801, 6129.5444, 196.14494, 578.74982, 1032.3516, 755.61353, 399.37012, 11031.875, 8334.2441
233.01149, 6129.5879, 195.67325, 578.58240, 1033.8165, 756.58765, 399.39395, 11031.875, 8334.2441
232.20695, 6129.6143, 195.16039, 578.40460, 1035.3270, 757.59528, 399.41687, 11031.875, 8334.2441
231.13669, 6129.5869, 194.48766, 578.19080, 1037.0208, 758.73987, 399.43692, 11031.875, 8334.2441
230.14438, 6129.6675, 194.06491, 578.03827, 1038.6558, 759.85138, 399.46048, 11031.875, 8334.2441
229.33484, 6129.8447, 193.91905, 577.94781, 1040.2374, 760.91907, 399.48419, 11031.875, 8334.2441
229.13902, 6130.3286, 194.63776, 578.05341, 1041.5128, 761.75977, 399.51398, 11031.875, 8334.2441
228.83492, 6130.6450, 194.92894, 578.05896, 1042.8007, 762.60388, 399.54248, 11031.875, 8334.2441
228.19279, 6130.7427, 194.62735, 577.92847, 1044.2081, 763.53815, 399.56934, 11031.875, 8334.2441
227.50294, 6130.7891, 194.18930, 577.76556, 1045.5729, 764.44696, 399.59869, 11031.875, 8334.2441
226.72879, 6130.7891, 193.62418, 577.57312, 1046.9241, 765.35297, 399.63016, 11031.875, 8334.2441
225.86626, 6130.7471, 192.94484, 577.35431, 1048.2959, 766.27814, 399.66217, 11031.875, 8334.2441
224.92070, 6130.6709, 192.17712, 577.11432, 1049.6857, 767.22119, 399.69489, 11031.875, 8334.2441
223.95625, 6130.5874, 191.38516, 576.86780, 1051.1625, 768.21942, 399.72333, 11031.875, 8334.2441
224.45425, 6130.5078, 190.61389, 576.62457, 1052.5117, 769.13776, 399.75815, 11031.875, 8334.2441
224.91875, 6130.4150, 189.81479, 576.37390, 1053.8950, 770.08051, 399.79181, 11031.875, 8334.2441
225.36664, 6130.3159, 189.00299, 576.11932, 1055.1650, 770.95636, 399.83209, 11031.875, 8334.2441
225.77580, 6130.2007, 188.15042, 575.85419, 1056.3818, 771.80359, 399.87613, 11031.875, 8334.2441
226.07619, 6130.0591, 187.22380, 575.57153, 1057.7744, 772.76837, 399.91296, 11031.875, 8334.2441
225.86940, 6129.8496, 186.10497, 575.24445, 1059.6420, 774.07489, 399.93701, 11031.875, 8334.2441
225.51025, 6129.6216, 184.94197, 574.90594, 1061.6106, 775.45966, 399.95953, 11031.875, 8334.2441
225.00497, 6129.3770, 183.73669, 574.55615, 1063.6919, 776.92963, 399.97958, 11031.875, 8334.2441
224.81561, 6129.2046, 182.75388, 574.25446, 1065.6152, 778.27502, 400.00067, 11031.875, 8334.2441
224.44139, 6128.9849, 181.64023, 573.92188, 1067.6272, 779.69196, 400.02118, 11031.875, 8334.2441
224.11305, 6128.7739, 180.56062, 573.59521, 1069.6281, 781.09906, 400.04086, 11031.875, 8334.2441
224.07568, 6128.6489, 179.74118, 573.32507, 1071.4840, 782.39380, 400.06204, 11031.875, 8334.2441
223.88046, 6128.4941, 178.83667, 573.03491, 1073.4532, 783.77362, 400.08066, 11031.875, 8334.2441
223.94617, 6128.4414, 178.23232, 572.81104, 1075.2909, 785.05402, 400.10150, 11031.875, 8334.2441
224.37335, 6128.5195, 178.01805, 572.67383, 1076.9540, 786.20020, 400.12494, 11031.875, 8334.2441
226.27055, 6129.6509, 180.67700, 573.19745, 1078.1195, 786.97888, 400.16098, 11031.875, 8334.2441
228.82037, 6131.1143, 184.20810, 573.92682, 1078.5968, 787.29297, 400.22940, 11031.875, 8334.2441
230.83348, 6132.0796, 186.34164, 574.34167, 1079.3885, 787.80786, 400.28250, 11031.875, 8334.2441
