0.16543136E-2, 0.64938598E-4, 0.15581142E-2, 0.95196199E-4, 0.93935276E-4, 0.31105598E-3, 0.46762726E-2, 0.60811458E-3, 0.24553214E-4
0.13206590E-2, 0.64939333E-4, 0.15509974E-2, 0.95318079E-4, 0.99237819E-4, 0.32496112E-3, 0.48752292E-2, 0.63474406E-3, 0.25628467E-4
0.13189818E-2, 0.64939180E-4, 0.15429812E-2, 0.95400872E-4, 0.97299679E-4, 0.31519198E-3, 0.47191884E-2, 0.61516732E-3, 0.24838098E-4
0.13173467E-2, 0.64939275E-4, 0.15353881E-2, 0.95496420E-4, 0.11006020E-3, 0.35284463E-3, 0.52726399E-2, 0.68817014E-3, 0.27785740E-4
0.13157394E-2, 0.64939522E-4, 0.15281196E-2, 0.95600837E-4, 0.11918312E-3, 0.37812471E-3, 0.56392145E-2, 0.73700683E-3, 0.29757653E-4
0.13141097E-2, 0.64939602E-4, 0.15207808E-2, 0.95699113E-4, 0.10967686E-3, 0.34441191E-3, 0.51263361E-2, 0.67086704E-3, 0.27087241E-4
0.13124767E-2, 0.64939653E-4, 0.15135311E-2, 0.95797244E-4, 0.77322060E-4, 0.24041726E-3, 0.35715944E-2, 0.46790979E-3, 0.18892586E-4
0.22959597E-2, 0.64938344E-4, 0.15046346E-2, 0.95829862E-4, 0.53035732E-4, 0.16286992E-3, 0.24132263E-2, 0.31638669E-3, 0.12774626E-4
0.13070073E-2, 0.64936205E-4, 0.14947488E-2, 0.95821793E-4, 0.59170616E-4, 0.17985379E-3, 0.26593541E-2, 0.34886936E-3, 0.14086190E-4
0.13052424E-2, 0.64935390E-4, 0.14866779E-2, 0.95878982E-4, 0.64775624E-4, 0.19500448E-3, 0.28778203E-2, 0.37778131E-3, 0.15253580E-4
0.13034830E-2, 0.64934575E-4, 0.14787196E-2, 0.95937517E-4, 0.51506959E-4, 0.15359677E-3, 0.22623881E-2, 0.29717645E-3, 0.11999035E-4
0.17910221E-2, 0.64933105E-4, 0.14699764E-2, 0.95963755E-4, 0.75518234E-4, 0.22279864E-3, 0.32741616E-2, 0.43035630E-3, 0.17376424E-4
0.24381662E-2, 0.64931824E-4, 0.14616228E-2, 0.96001328E-4, 0.83237966E-4, 0.24274748E-3, 0.35579638E-2, 0.46803756E-3, 0.18897888E-4
0.12953799E-2, 0.64931257E-4, 0.14543340E-2, 0.96074960E-4, 0.50262883E-4, 0.14525287E-3, 0.21247980E-2, 0.27970472E-3, 0.11293606E-4
0.12937612E-2, 0.64931206E-4, 0.14478727E-2, 0.96176118E-4, 0.10390989E-3, 0.29750617E-3, 0.43434510E-2, 0.57218637E-3, 0.23103106E-4
0.12921876E-2, 0.64931417E-4, 0.14418866E-2, 0.96291813E-4, 0.90428599E-4, 0.25670850E-3, 0.37410441E-2, 0.49330178E-3, 0.19918010E-4
0.12905630E-2, 0.64931308E-4, 0.14355412E-2, 0.96391756E-4, 0.80078200E-4, 0.22542581E-3, 0.32792431E-2, 0.43276482E-3, 0.17473731E-4
0.12889508E-2, 0.64931257E-4, 0.14293898E-2, 0.96495882E-4, 0.76986515E-4, 0.21485798E-3, 0.31196505E-2, 0.41200835E-3, 0.16635655E-4
0.12872979E-2, 0.64930930E-4, 0.14229562E-2, 0.96587202E-4, 0.78179401E-4, 0.21636812E-3, 0.31358143E-2, 0.41444230E-3, 0.16733946E-4
0.12856745E-2, 0.64930769E-4, 0.14168823E-2, 0.96688527E-4, 0.69752343E-4, 0.19150814E-3, 0.27706139E-2, 0.36642942E-3, 0.14795334E-4
0.12840406E-2, 0.64930544E-4, 0.14107683E-2, 0.96786178E-4, 0.84545580E-4, 0.23023349E-3, 0.33247920E-2, 0.44002893E-3, 0.17767066E-4
0.12824268E-2, 0.64930413E-4, 0.14048729E-2, 0.96889700E-4, 0.83703439E-4, 0.22614052E-3, 0.32598791E-2, 0.43176304E-3, 0.17433314E-4
0.12808216E-2, 0.64930326E-4, 0.13990676E-2, 0.96994961E-4, 0.99822799E-4, 0.26754753E-3, 0.38498270E-2, 0.51030691E-3, 0.20604684E-4
0.12792133E-2, 0.64930195E-4, 0.13932954E-2, 0.97099022E-4, 0.73474439E-4, 0.19541255E-3, 0.28069047E-2, 0.37234902E-3, 0.15034359E-4
0.12776008E-2, 0.64930020E-4, 0.13875499E-2, 0.97201701E-4, 0.10520862E-3, 0.27768593E-3, 0.39816904E-2, 0.52858749E-3, 0.21342810E-4
0.12759865E-2, 0.64929751E-4, 0.13817570E-2, 0.97300370E-4, 0.10000506E-3, 0.26196460E-3, 0.37497352E-2, 0.49822644E-3, 0.20116928E-4
0.12750085E-2, 0.64929438E-4, 0.13759657E-2, 0.97396849E-4, 0.96809992E-4, 0.25172360E-3, 0.35969510E-2, 0.47831784E-3, 0.19313084E-4
0.12749613E-2, 0.64928929E-4, 0.13699657E-2, 0.97483899E-4, 0.72932526E-4, 0.18826616E-3, 0.26855906E-2, 0.35737932E-3, 0.14429939E-4
0.12756708E-2, 0.64928339E-4, 0.13638997E-2, 0.97566728E-4, 0.83715495E-4, 0.21449034E-3, 0.30542060E-2, 0.40668563E-3, 0.16420787E-4
