0.0000000, 0.50848335E-1, 0.50848335E-1, 14.545145, 13421.900, 0.12893942, 0.15420448E-1, 0.35427887E-1, 1163.6116, 11635.700, 440.77618, 181.81299
0.0000000, 0.45064673E-1, 0.45064673E-1, 14.544599, 13421.839, 0.10332371, 0.14997964E-1, 0.30066708E-1, 1163.5679, 11635.722, 440.71933, 181.83034
0.0000000, 0.39473101E-1, 0.39473101E-1, 14.543941, 13421.730, 0.78431174E-1, 0.14586482E-1, 0.24886619E-1, 1163.5153, 11635.731, 440.64249, 181.84227
0.0000000, 0.32140009E-1, 0.32140009E-1, 14.543134, 13421.562, 0.44591531E-1, 0.14187699E-1, 0.17952308E-1, 1163.4507, 11635.726, 440.53854, 181.84680
0.0000000, 0.29695429E-1, 0.29695429E-1, 14.542281, 13421.373, 0.34424778E-1, 0.13895754E-1, 0.15799675E-1, 1163.3824, 11635.716, 440.42645, 181.84912
0.0000000, 0.26446473E-1, 0.26446473E-1, 14.541362, 13421.160, 0.19659452E-1, 0.13704513E-1, 0.12741959E-1, 1163.3090, 11635.700, 440.30258, 181.84822
0.0000000, 0.22056499E-1, 0.22056499E-1, 14.537328, 13420.668, 0.0000000, 0.13330306E-1, 0.87261936E-2, 1162.9862, 11635.676, 440.16296, 181.84303
0.0000000, 0.22375116E-1, 0.22375116E-1, 14.533294, 13420.175, 0.0000000, 0.13705719E-1, 0.86693969E-2, 1162.6635, 11635.650, 440.02338, 181.83784
0.0000000, 0.34502342E-1, 0.34502342E-1, 14.532532, 13420.025, 0.54985698E-1, 0.14892187E-1, 0.19610155E-1, 1162.6025, 11635.650, 439.92798, 181.84467
0.46066314, 0.47153149E-1, -0.41350999, 14.531943, 13419.946, 0.93835875E-1, 0.15814658E-1, 0.31338491E-1, 1162.5554, 11635.667, 439.86386, 181.85994
0.46615827, 0.64146698E-1, -0.40201157, 14.531600, 13419.968, 0.14916272, 0.21099798E-1, 0.43046899E-1, 1162.5280, 11635.708, 439.84433, 181.88730
0.51300234, 0.11179597, -0.40120637, 14.531499, 13420.090, 0.20429420, 0.57424963E-1, 0.54371007E-1, 1162.5199, 11635.773, 439.86935, 181.92668
0.53202587, 0.13136093, -0.40066493, 14.531548, 13420.272, 0.23822965, 0.69944099E-1, 0.61416831E-1, 1162.5238, 11635.854, 439.92194, 181.97346
0.55813599, 0.14981639, -0.40831959, 14.531763, 13420.525, 0.27627417, 0.80577768E-1, 0.69238625E-1, 1162.5410, 11635.950, 440.00546, 182.02855
0.55998492, 0.99608533E-1, -0.46037638, 14.530896, 13420.333, 0.31420182E-1, 0.79170756E-1, 0.20437777E-1, 1162.4717, 11635.939, 439.89133, 182.03021
0.54154038, 0.70689738E-1, -0.47085065, 14.529912, 13420.093, 0.44945972E-2, 0.55420518E-1, 0.15269218E-1, 1162.3929, 11635.918, 439.75546, 182.02600
0.0000000, 0.95927060E-1, 0.95927060E-1, 14.530197, 13420.375, 0.29283553, 0.27701404E-1, 0.68225659E-1, 1162.4158, 11636.021, 439.85297, 182.08469
0.0000000, 0.30493654E-1, 0.30493654E-1, 14.529195, 13420.128, 0.80039375E-3, 0.21134714E-1, 0.93589416E-2, 1162.3356, 11635.998, 439.71414, 182.07967
0.0000000, 0.26990907E-1, 0.26990907E-1, 14.528193, 13419.879, 0.50936977E-3, 0.18017346E-1, 0.89735612E-2, 1162.2554, 11635.974, 439.57513, 182.07458
0.0000000, 0.25499888E-1, 0.25499888E-1, 14.527190, 13419.630, 0.41125354E-3, 0.16808461E-1, 0.86914264E-2, 1162.1752, 11635.949, 439.43610, 182.06947
