0.34475696, 1.0000000, 0.95926434, 9.3851709, 9.7459631, 9.8625250, 9.9612694, 9.9802465, 9.9921579, 19.998735, 19.999678, 19.999704, 19.976204, 0.34382871, 0.34744763, 0.34861913, 0.34960976, 0.34980097, 0.34992084, 0.34999356, 0.34999835, 0.34999853, 0.34988102, 0.95926434
0.32360327, 1.0000000, 0.88262057, 8.0275927, 9.5312109, 9.7190762, 9.8822451, 9.9373369, 9.9716816, 19.992693, 19.998104, 19.997797, 19.953644, 0.33027330, 0.34531024, 0.34718981, 0.34882224, 0.34937328, 0.34971678, 0.34996346, 0.34999052, 0.34998900, 0.34976822, 0.88262057
0.28558046, 1.0000000, 0.74485666, 5.4389477, 9.3419685, 9.5724611, 9.7692204, 9.8687134, 9.9354496, 19.980043, 19.994766, 19.993101, 19.933319, 0.30438778, 0.34341791, 0.34572372, 0.34769201, 0.34868705, 0.34935448, 0.34990022, 0.34997383, 0.34996551, 0.34966660, 0.74485666
0.25005820, 1.0000000, 0.61615288, 2.9850900, 9.1646185, 9.5401468, 9.7218580, 9.8305435, 9.9113798, 19.969275, 19.991732, 19.985636, 19.916035, 0.27985010, 0.34164473, 0.34540072, 0.34721842, 0.34830534, 0.34911376, 0.34984636, 0.34995866, 0.34992817, 0.34958017, 0.61615288
0.24368697, 1.0000000, 0.59306872, 2.7102857, 8.7866716, 9.6607819, 9.7719660, 9.8520164, 9.9174614, 19.966999, 19.990503, 19.975895, 19.902018, 0.27710205, 0.33786514, 0.34660694, 0.34771949, 0.34852007, 0.34917459, 0.34983498, 0.34995252, 0.34987947, 0.34951007, 0.59306872
0.35599178, 1.0000000, 0.99997014, 9.9996357, 9.9997940, 9.9998951, 9.9999695, 9.9999819, 9.9999962, 19.999998, 19.999998, 19.999998, 19.994993, 0.34999582, 0.34999761, 0.34999880, 0.34999967, 0.34999979, 0.34999996, 0.34999999, 0.34999999, 0.34999999, 0.34997496, 0.99997014
0.35600001, 1.0000000, 1.0000000, 9.9999990, 9.9999990, 9.9999990, 9.9999990, 9.9999990, 9.9999990, 19.999998, 19.999998, 19.999998, 19.998999, 0.34999999, 0.34999999, 0.34999999, 0.34999999, 0.34999999, 0.34999999, 0.34999999, 0.34999999, 0.34999999, 0.34999499, 1.0000000
0.35600001, 1.0000000, 1.0000000, 9.9999990, 9.9999990, 9.9999990, 9.9999990, 9.9999962, 9.9999990, 19.999998, 19.999998, 19.999998, 19.995995, 0.34999999, 0.34999999, 0.34999999, 0.34999999, 0.34999996, 0.34999999, 0.34999999, 0.34999999, 0.34999999, 0.34997997, 1.0000000
0.35599983, 1.0000000, 0.99999928, 9.9999990, 9.9999990, 9.9999990, 9.9999990, 9.9999990, 9.9999990, 19.999998, 19.999998, 19.999998, 19.998999, 0.34999990, 0.34999993, 0.34999996, 0.34999999, 0.34999999, 0.34999999, 0.34999999, 0.34999999, 0.34999999, 0.34999499, 0.99999928
0.34645766, 1.0000000, 0.96542633, 9.4845972, 9.7768030, 9.8804188, 9.9650640, 9.9821825, 9.9926977, 19.998615, 19.999647, 19.999678, 19.975233, 0.34482044, 0.34775478, 0.34879744, 0.34964740, 0.34982020, 0.34992614, 0.34999293, 0.34999821, 0.34999838, 0.34987617, 0.96542633
0.30944586, 1.0000000, 0.83132553, 7.2662201, 9.3185654, 9.5930986, 9.8090954, 9.8980770, 9.9511738, 19.985031, 19.996113, 19.997179, 19.952625, 0.32199025, 0.34284183, 0.34575555, 0.34800190, 0.34893537, 0.34948859, 0.34992096, 0.34997946, 0.34998560, 0.34976307, 0.83132553
0.23597293, 1.0000000, 0.56511927, 2.6368380, 8.3643599, 9.3612852, 9.6058512, 9.7642698, 9.8751326, 19.953669, 19.987671, 19.991003, 19.932112, 0.27544144, 0.33316785, 0.34336993, 0.34593526, 0.34757981, 0.34871927, 0.34976253, 0.34993684, 0.34995463, 0.34966049, 0.56511927
0.18990490, 1.0000000, 0.39820614, 0.69578588, 5.9095845, 9.3644762, 9.5826664, 9.7315941, 9.8489389, 19.934662, 19.981869, 19.982658, 19.914846, 0.25658488, 0.30890390, 0.34354633, 0.34577689, 0.34729055, 0.34847647, 0.34967095, 0.34990874, 0.34991315, 0.34957421, 0.39820614
0.16321100, 1.0000000, 0.30148911, 0.0000000, 3.7644644, 9.3697424, 9.5813131, 9.7242279, 9.8400249, 19.921461, 19.976860, 19.971798, 19.900839, 0.24999015, 0.28758276, 0.34366456, 0.34579700, 0.34723407, 0.34839606, 0.34960654, 0.34988412, 0.34985894, 0.34950420, 0.30148911
0.15039471, 0.85009247, 0.25505325, 0.0000000, 2.5381267, 8.7081566, 9.5933008, 9.7285137, 9.8396978, 19.912945, 19.972059, 19.959002, 19.889828, 0.24999015, 0.27538031, 0.33707991, 0.34593266, 0.34728497, 0.34839693, 0.34956473, 0.34986031, 0.34979501, 0.34944913, 0.25505325
0.13952160, 0.71878809, 0.21565799, 0.0000000, 1.7436564, 7.6709170, 9.5925274, 9.7273865, 9.8378515, 19.905956, 19.966343, 19.944986, 19.881414, 0.24999015, 0.26743609, 0.32670814, 0.34592500, 0.34727374, 0.34837845, 0.34952977, 0.34983170, 0.34972495, 0.34940708, 0.21565799
0.12753083, 0.57398635, 0.17221312, 0.0000000, 0.85326135, 6.5625806, 9.5733604, 9.7143497, 9.8289280, 19.896402, 19.958296, 19.930479, 19.875036, 0.24999015, 0.25852567, 0.31562060, 0.34573138, 0.34714234, 0.34828874, 0.34948191, 0.34979144, 0.34965241, 0.34937519, 0.17221312
0.11780554, 0.45654300, 0.13697660, 0.0000000, 0.18879175, 5.5385079, 9.5824003, 9.7185488, 9.8302946, 19.892096, 19.949886, 19.916962, 19.870369, 0.24999015, 0.25188774, 0.30538237, 0.34582308, 0.34718502, 0.34830281, 0.34946048, 0.34974945, 0.34958482, 0.34935185, 0.13697660
0.11278017, 0.39585608, 0.11876871, 0.0000000, 0.0000000, 4.6935635, 9.6143646, 9.7367048, 9.8382931, 19.890171, 19.940668, 19.904905, 19.867006, 0.24999015, 0.24999702, 0.29693440, 0.34614316, 0.34736678, 0.34838283, 0.34945086, 0.34970334, 0.34952453, 0.34933501, 0.11876871
0.11067241, 0.37040272, 0.11113193, 0.0000000, 0.0000000, 4.1688595, 9.6718245, 9.7721176, 9.8560925, 19.892849, 19.931784, 19.894878, 19.864649, 0.24999015, 0.24999702, 0.29168701, 0.34671751, 0.34772077, 0.34856081, 0.34946424, 0.34965891, 0.34947440, 0.34932324, 0.11113193
0.10798410, 0.33793834, 0.10139164, 0.0000000, 0.0000000, 3.5246561, 9.6507311, 9.7631493, 9.8532505, 19.890303, 19.921230, 19.886271, 19.862906, 0.24999015, 0.24999702, 0.28524554, 0.34650674, 0.34763122, 0.34853241, 0.34945151, 0.34960616, 0.34943134, 0.34931451, 0.10139164
