3.0283308, 56411.746, -0.64270824, -11972.369, 79.972435, 11764.146, 13.273336, 420.76126, 1346.3759, 1140.8955, 457.50525, 11986.080, 8220.7676, 56411.746
3.0284283, 56413.562, -0.64261317, -11970.599, 79.976959, 11764.474, 13.275084, 420.76361, 1346.4939, 1140.9911, 457.52991, 11986.592, 8225.5508, 56413.562
3.0288234, 56420.922, -0.64256322, -11969.668, 79.992111, 11765.761, 13.274312, 420.79590, 1346.5045, 1141.0221, 457.53107, 11987.086, 8230.2686, 56420.922
3.0286374, 56417.457, -0.64241064, -11966.825, 79.970993, 11765.771, 13.273619, 420.76355, 1346.3928, 1140.9446, 457.52676, 11987.553, 8234.9346, 56417.457
3.0291138, 56426.332, -0.64240861, -11966.787, 79.992661, 11767.056, 13.274835, 420.81717, 1346.5305, 1141.0603, 457.54608, 11987.835, 8239.5459, 56426.332
3.0291533, 56427.066, -0.64230061, -11964.775, 79.989914, 11767.725, 13.274576, 420.83032, 1346.5348, 1141.0844, 457.56192, 11988.180, 8244.1006, 56427.066
3.0291650, 56427.285, -0.64219910, -11962.885, 79.976768, 11767.767, 13.275321, 420.80859, 1346.5734, 1141.1167, 457.57089, 11988.680, 8248.5928, 56427.285
3.0293634, 56430.980, -0.64215994, -11962.155, 79.980324, 11768.577, 13.276053, 420.87173, 1346.6688, 1141.1866, 457.59396, 11988.855, 8253.0107, 56430.980
3.0293882, 56431.441, -0.64208424, -11960.745, 79.978340, 11768.829, 13.274367, 420.84720, 1346.5581, 1141.1245, 457.58881, 11989.122, 8257.3623, 56431.441
3.0291829, 56427.617, -0.64199448, -11959.073, 79.991158, 11768.480, 13.274976, 420.84671, 1346.5659, 1141.1198, 457.57922, 11989.232, 8261.6582, 56427.617
3.0294552, 56432.691, -0.64202940, -11959.724, 79.992737, 11769.104, 13.274723, 420.84894, 1346.5977, 1141.1606, 457.59573, 11989.453, 8265.9160, 56432.691
3.0296700, 56436.691, -0.64196289, -11958.484, 79.979805, 11769.923, 13.276126, 420.89539, 1346.7153, 1141.2531, 457.62625, 11989.719, 8270.1221, 56436.691
3.0295992, 56435.375, -0.64186382, -11956.640, 79.992760, 11769.978, 13.275219, 420.85721, 1346.6111, 1141.1873, 457.60391, 11989.959, 8274.2725, 56435.375
3.0294261, 56432.148, -0.64183658, -11956.132, 79.992378, 11769.403, 13.274641, 420.85034, 1346.6232, 1141.1866, 457.60669, 11990.205, 8278.3623, 56432.148
3.0297346, 56437.895, -0.64184225, -11956.237, 79.980721, 11770.074, 13.274489, 420.86145, 1346.5916, 1141.1801, 457.61581, 11990.254, 8282.4062, 56437.895
3.0295885, 56435.176, -0.64179695, -11955.394, 79.975731, 11770.023, 13.274195, 420.86728, 1346.5874, 1141.1731, 457.62280, 11990.350, 8286.3916, 56435.176
3.0298009, 56439.133, -0.64177370, -11954.961, 79.975632, 11770.503, 13.275568, 420.88867, 1346.7026, 1141.2574, 457.63559, 11990.537, 8290.3252, 56439.133
3.0296998, 56437.250, -0.64169741, -11953.539, 79.992859, 11770.562, 13.275135, 420.88126, 1346.6389, 1141.2203, 457.62595, 11990.657, 8294.2129, 56437.250
3.0297959, 56439.039, -0.64167333, -11953.091, 79.994057, 11770.736, 13.274707, 420.87631, 1346.6537, 1141.2360, 457.62030, 11990.725, 8298.0605, 56439.039
3.0300560, 56443.883, -0.64171290, -11953.828, 79.984062, 11771.582, 13.276179, 420.92697, 1346.7659, 1141.3258, 457.66309, 11990.944, 8301.8535, 56443.883
3.0298207, 56439.500, -0.64160490, -11951.816, 79.975815, 11771.332, 13.275646, 420.90134, 1346.7306, 1141.2947, 457.65454, 11991.098, 8305.6104, 56439.500
3.0298510, 56440.062, -0.64158845, -11951.510, 79.975822, 11771.133, 13.274301, 420.88168, 1346.6107, 1141.2163, 457.64471, 11991.244, 8309.3232, 56440.062
3.0301647, 56445.910, -0.64162046, -11952.105, 79.975922, 11772.301, 13.275611, 420.95410, 1346.7802, 1141.3516, 457.67679, 11991.229, 8312.9971, 56445.910
3.0299163, 56441.281, -0.64148843, -11949.646, 79.984154, 11771.649, 13.275721, 420.89447, 1346.7271, 1141.3024, 457.65256, 11991.371, 8316.6328, 56441.281
3.0301991, 56446.547, -0.64155966, -11950.974, 79.997162, 11772.418, 13.275135, 420.94547, 1346.7720, 1141.3560, 457.67908, 11991.525, 8320.2256, 56446.547
3.0301092, 56444.875, -0.64149302, -11949.732, 79.996628, 11772.391, 13.275144, 420.93372, 1346.7667, 1141.3517, 457.67923, 11991.643, 8323.7686, 56444.875
3.0300431, 56443.645, -0.64145136, -11948.956, 79.976372, 11772.167, 13.274599, 420.89734, 1346.6497, 1141.2649, 457.66623, 11991.726, 8327.2598, 56443.645
3.0299819, 56442.504, -0.64146835, -11949.272, 79.994476, 11772.083, 13.274886, 420.92697, 1346.7375, 1141.3264, 457.67368, 11991.757, 8330.7021, 56442.504
3.0301652, 56445.918, -0.64143801, -11948.707, 79.985039, 11772.384, 13.275987, 420.93176, 1346.8065, 1141.3789, 457.68015, 11991.832, 8334.1064, 56445.918
3.0301836, 56446.258, -0.64142990, -11948.557, 79.993294, 11772.636, 13.275227, 420.95108, 1346.7598, 1141.3564, 457.68497, 11991.882, 8337.4619, 56446.258
