0.99592067E-1, 2.3528290, 0.11229557E-1, 0.58439058, 0.69488102, 0.51028144, 5.5961423, 62.038067, 37.736073, 0.40024761E-1, 26.610943, 0.33512432E-1, 0.14229245E-1, 31.065226, 76195.867, 148829.22, 560773.19, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
0.99597707E-1, 2.3528945, 0.11231036E-1, 0.58439386, 0.69493616, 0.51032424, 5.5964732, 62.040714, 37.771645, 0.36847427E-1, 26.612246, 0.33901200E-1, 0.14363824E-1, 31.066402, 76913.906, 150145.67, 571878.44, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
0.99616572E-1, 2.3531520, 0.11230382E-1, 0.58443874, 0.69494760, 0.51033479, 5.5965147, 62.043274, 37.806881, 0.34419518E-1, 26.616671, 0.34165766E-1, 0.14489125E-1, 31.069052, 77576.984, 151362.30, 582958.12, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
0.99590272E-1, 2.3531542, 0.11229795E-1, 0.58439380, 0.69487959, 0.51028299, 5.5965018, 62.045723, 37.841789, 0.32033730E-1, 26.616369, 0.34841798E-1, 0.14604153E-1, 31.068071, 78194.781, 152494.98, 594030.25, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
0.99617258E-1, 2.3534110, 0.11230825E-1, 0.58446831, 0.69495881, 0.51034302, 5.5967331, 62.047173, 37.876434, 0.29689549E-1, 26.621422, 0.34243885E-1, 0.14713218E-1, 31.071377, 78771.859, 153550.52, 604296.62, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
0.99613838E-1, 2.3535447, 0.11230606E-1, 0.58448654, 0.69496608, 0.51035202, 5.5970173, 62.048939, 37.910740, 0.27358610E-1, 26.622522, 0.34090281E-1, 0.14813135E-1, 31.071798, 79304.062, 154522.66, 614346.31, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
0.99597469E-1, 2.3535533, 0.11231236E-1, 0.58445638, 0.69497377, 0.51035875, 5.5972195, 62.051552, 37.944618, 0.25153488E-1, 26.622807, 0.34633536E-1, 0.14904823E-1, 31.072414, 79795.141, 155418.00, 624370.75, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
0.99601895E-1, 2.3537154, 0.11231856E-1, 0.58454406, 0.69503576, 0.51040363, 5.5975876, 62.052429, 37.978111, 0.23360487E-1, 26.626436, 0.33333808E-1, 0.14991601E-1, 31.073799, 80252.398, 156251.88, 634389.25, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
0.99599421E-1, 2.3537657, 0.11230430E-1, 0.58451003, 0.69497877, 0.51036423, 5.5976257, 62.053833, 38.011269, 0.22265978E-1, 26.627621, 0.34831002E-1, 0.15071094E-1, 31.074015, 80677.070, 157026.00, 644355.50, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
0.99615388E-1, 2.3536959, 0.11230943E-1, 0.58450931, 0.69498307, 0.51036733, 5.5975485, 62.054409, 38.044144, 0.20147618E-1, 26.627390, 0.33198446E-1, 0.15145625E-1, 31.072895, 81071.883, 157749.16, 654309.38, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
0.99617355E-1, 2.3538206, 0.11230730E-1, 0.58451241, 0.69499660, 0.51037979, 5.5977802, 62.055561, 38.076672, 0.18942270E-1, 26.629375, 0.34805894E-1, 0.15214360E-1, 31.075012, 81437.031, 158411.56, 664199.12, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
0.99601246E-1, 2.3539844, 0.11231917E-1, 0.58457696, 0.69506079, 0.51042604, 5.5982294, 62.056896, 38.108887, 0.17241957E-1, 26.631145, 0.34475148E-1, 0.15279314E-1, 31.076761, 81779.000, 159035.42, 674052.88, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
0.99617384E-1, 2.3539953, 0.11231150E-1, 0.58452392, 0.69500083, 0.51038301, 5.5980420, 62.058167, 38.140781, 0.16473286E-1, 26.632324, 0.34658220E-1, 0.15338069E-1, 31.076193, 82092.602, 159606.73, 683807.25, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
0.99616908E-1, 2.3538806, 0.11230661E-1, 0.58451438, 0.69500583, 0.51038855, 5.5981979, 62.059444, 38.172367, 0.15182250E-1, 26.631460, 0.34576129E-1, 0.15394049E-1, 31.074896, 82390.789, 160148.59, 693524.75, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
0.99602386E-1, 2.3540146, 0.11230531E-1, 0.58452982, 0.69499356, 0.51037961, 5.5983305, 62.059700, 38.203648, 0.14898304E-1, 26.635414, 0.35804890E-1, 0.15447961E-1, 31.077137, 82671.305, 160656.94, 703180.69, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
0.99596173E-1, 2.3540046, 0.11230282E-1, 0.58453792, 0.69499326, 0.51037759, 5.5985351, 62.060196, 38.234684, 0.12962523E-1, 26.634706, 0.33579938E-1, 0.15497491E-1, 31.076176, 82937.094, 161140.14, 712720.56, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
0.99596053E-1, 2.3541005, 0.11231446E-1, 0.58456761, 0.69505042, 0.51041806, 5.5987968, 62.061169, 38.265434, 0.11855783E-1, 26.636375, 0.33668727E-1, 0.15542264E-1, 31.077868, 83168.773, 161562.44, 722213.75, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
