4.9142098, 30.658873, 2.3722649, 5.8324704, 11.521539, 9.3706293, 33.819378, 1030.0725, 570.57855, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
5.4336076, 31.017113, 2.5457473, 6.3165922, 13.827609, 10.245480, 37.858982, 1016.1556, 570.79431, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
5.6047602, 31.435415, 2.5980105, 6.6509790, 14.293869, 10.551016, 39.372303, 1003.6857, 570.99048, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
5.7110119, 31.880573, 2.6190732, 6.8592968, 14.468274, 10.695299, 39.926285, 992.21436, 571.16504, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
5.7571187, 32.328594, 2.6270821, 6.9822688, 14.573681, 10.789351, 40.222031, 981.52197, 571.32019, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
5.8232989, 32.774784, 2.6363266, 7.0684900, 14.630854, 10.844261, 40.375927, 971.45374, 571.45654, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
5.8840690, 33.217167, 2.6464233, 7.1384320, 14.691167, 10.898035, 40.494099, 961.92542, 571.57556, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
5.9175491, 33.649895, 2.6556184, 7.1929336, 14.743717, 10.944213, 40.605633, 952.92975, 571.67999, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
5.9292293, 34.066605, 2.6605363, 7.2340384, 14.783246, 10.978759, 40.706181, 944.44189, 571.77112, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
5.9425845, 34.462315, 2.6644933, 7.2650900, 14.811108, 11.004008, 40.779427, 936.41046, 571.85168, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
5.9458027, 34.835968, 2.6675308, 7.2892938, 14.834120, 11.024999, 40.840816, 928.83142, 571.92242, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
5.9529696, 35.189846, 2.6712732, 7.3078423, 14.855224, 11.043670, 40.890396, 921.65674, 571.98315, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
5.9620266, 35.525826, 2.6747441, 7.3252959, 14.875357, 11.061951, 40.937950, 914.87140, 572.03680, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
5.9643974, 35.842415, 2.6769681, 7.3386269, 14.890436, 11.076144, 40.974701, 908.45996, 572.08392, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
5.9695711, 36.140476, 2.6797421, 7.3505969, 14.905290, 11.089953, 41.006413, 902.39697, 572.12439, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
5.9773211, 36.421234, 2.6831686, 7.3618093, 14.918234, 11.102314, 41.035763, 896.66730, 572.15991, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
5.9816680, 36.685986, 2.6854277, 7.3712349, 14.930384, 11.113865, 41.060261, 891.25342, 572.19122, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
5.9848957, 36.934700, 2.6871822, 7.3788195, 14.939382, 11.122997, 41.078175, 886.14630, 572.21802, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
