204.36264, 6399.7261, 240.74026, 473.89301, 324.05582, 1194.2631, 224.29240, 4578.1230, 2692.4927, .30961826E-01, .64311430E-01, 9.3999958, -.20096672E-02
204.39021, 6399.8018, 238.99289, 473.80307, 326.15942, 1195.3862, 224.73712, 4578.3184, 2692.5820, .28952161E-01, .60139004E-01, 9.3999929, -.38245929E-03
204.44562, 6399.9097, 237.34071, 473.73178, 328.25348, 1196.5094, 224.82411, 4578.3555, 2692.5996, .28569702E-01, .59344918E-01, 9.3999872, -.34867617E-03
204.43492, 6399.9434, 235.56728, 473.62250, 330.33511, 1197.6270, 224.90619, 4578.3906, 2692.6160, .28221024E-01, .58620967E-01, 9.3999825, -.15200417E-02
204.43311, 6399.9858, 233.83916, 473.51962, 332.40244, 1198.7358, 225.25124, 4578.5376, 2692.6836, .26700983E-01, .55464838E-01, 9.3999825, -.18157931E-02
204.42285, 6400.0190, 232.07298, 473.40677, 334.45697, 1199.8381, 225.66377, 4578.7168, 2692.7649, .24885187E-01, .51694427E-01, 9.3999825, -.19970244E-03
204.42365, 6400.0654, 230.34062, 473.29935, 336.50159, 1200.9406, 225.71786, 4578.7402, 2692.7761, .24685485E-01, .51279742E-01, 9.3999825, -.54695336E-02
204.39743, 6400.0806, 228.56493, 473.17587, 338.52502, 1202.0205, 226.94424, 4579.2622, 2693.0134, .19215953E-01, .39921165E-01, 9.3999825, -.29313292E-02
204.24181, 6399.9995, 226.61237, 473.00040, 340.56244, 1203.1218, 227.60893, 4579.5430, 2693.1418, .16284630E-01, .33832889E-01, 9.3999825, -.11398816E-03
204.17700, 6400.0200, 224.88385, 472.87943, 342.59149, 1204.2264, 227.64601, 4579.5576, 2693.1489, .16170641E-01, .33596125E-01, 9.3999825, -.54318138E-03
204.17697, 6400.0645, 223.22858, 472.77252, 344.58420, 1205.3052, 227.77821, 4579.6128, 2693.1738, .15627461E-01, .32467891E-01, 9.3999815, -.25028700E-02
204.16187, 6400.0918, 221.56534, 472.65793, 346.56180, 1206.3730, 228.34853, 4579.8506, 2693.2827, .13124591E-01, .27268948E-01, 9.3999805, -.72523294E-03
204.10886, 6400.0776, 219.84401, 472.52216, 348.53024, 1207.4413, 228.52226, 4579.9229, 2693.3159, .12399361E-01, .25762431E-01, 9.3999777, -.17721330E-03
204.11099, 6400.1250, 218.28897, 472.42285, 350.48795, 1208.5061, 228.57330, 4579.9429, 2693.3257, .12222148E-01, .25394300E-01, 9.3999748, -.17676702E-03
204.06113, 6400.1138, 216.63937, 472.29346, 352.43430, 1209.5660, 228.62424, 4579.9634, 2693.3354, .12045382E-01, .25027098E-01, 9.3999720, -.18548753E-03
204.04129, 6400.1372, 215.10448, 472.18619, 354.36923, 1210.6217, 228.67700, 4579.9854, 2693.3452, .11859895E-01, .24641776E-01, 9.3999691, -.19729440E-03
203.95534, 6400.1333, 213.54428, 472.06650, 356.31653, 1211.6909, 228.73253, 4580.0078, 2693.3555, .11662601E-01, .24231927E-01, 9.3999662, -.18331384E-03
203.90572, 6400.1221, 211.99712, 471.94482, 358.22943, 1212.7367, 228.78514, 4580.0288, 2693.3652, .11479288E-01, .23851117E-01, 9.3999634, -.17568471E-03
203.85832, 6400.1128, 210.48245, 471.82605, 360.13150, 1213.7778, 228.83618, 4580.0479, 2693.3748, .11303604E-01, .23486152E-01, 9.3999634, -.16763847E-03
203.83127, 6400.1279, 209.04527, 471.72177, 362.02274, 1214.8140, 228.88567, 4580.0679, 2693.3828, .11135966E-01, .23137901E-01, 9.3999634, -.21111175E-03
203.76831, 6400.1021, 207.52628, 471.59393, 363.90326, 1215.8461, 228.94476, 4580.0894, 2693.3926, .10924852E-01, .22699332E-01, 9.3999605, -.23233522E-03
203.73422, 6400.1074, 206.11473, 471.48703, 365.77325, 1216.8728, 229.00867, 4580.1128, 2693.4036, .10692516E-01, .22216676E-01, 9.3999567, -.13627729E-03
203.64786, 6400.0542, 204.57135, 471.34503, 367.63281, 1217.8958, 229.05171, 4580.1279, 2693.4106, .10556237E-01, .21933561E-01, 9.3999567, -.17646168E-03
203.59650, 6400.0410, 203.14984, 471.22781, 369.48199, 1218.9136, 229.10362, 4580.1460, 2693.4194, .10379774E-01, .21566972E-01, 9.3999567, -.14074858E-03
203.53944, 6400.0210, 201.73140, 471.10742, 371.32074, 1219.9277, 229.14790, 4580.1621, 2693.4272, .10239027E-01, .21274574E-01, 9.3999567, -.97123157E-04
203.44002, 6399.9541, 200.20349, 470.95779, 373.14911, 1220.9371, 229.18251, 4580.1738, 2693.4331, .10141902E-01, .21072801E-01, 9.3999567, -.83929175E-04
203.36237, 6399.9116, 198.75839, 470.82379, 374.96677, 1221.9421, 229.21429, 4580.1875, 2693.4397, .10057976E-01, .20898448E-01, 9.3999567, -.55002092E-04
203.26790, 6399.8496, 197.27924, 470.67828, 376.77405, 1222.9425, 229.23976, 4580.1992, 2693.4456, .10002973E-01, .20784181E-01, 9.3999567, -.13313877E-02
202.67715, 6399.6572, 195.45766, 470.45020, 378.77634, 1224.1050, 229.55624, 4580.3247, 2693.5024, .86715845E-02, .18018195E-01, 9.3999567, -.28161825E-04
201.67853, 6399.4307, 193.56082, 470.20029, 380.97470, 1225.4354, 229.57635, 4580.3364, 2693.5083, .86434241E-02, .17959690E-01, 9.3999567, -.52009666E-04
201.09377, 6399.2866, 191.86649, 469.99731, 382.97318, 1226.6071, 229.60181, 4580.3481, 2693.5142, .85914126E-02, .17851634E-01, 9.3999567, -.82672639E-04
200.54135, 6399.1763, 190.25647, 469.81241, 384.95874, 1227.7725, 229.63391, 4580.3623, 2693.5210, .85087409E-02, .17679876E-01, 9.3999567, -.72878822E-04
200.51668, 6399.1870, 188.93594, 469.69659, 386.70374, 1228.7454, 229.66364, 4580.3740, 2693.5269, .84358621E-02, .17528465E-01, 9.3999567, -.12737548E-03
200.44615, 6399.1465, 187.52165, 469.55273, 388.43866, 1229.7135, 229.70551, 4580.3916, 2693.5349, .83084870E-02, .17263833E-01, 9.3999567, -.97235279E-04
200.38353, 6399.1152, 186.14981, 469.41519, 390.16382, 1230.6781, 229.74074, 4580.4062, 2693.5420, .82112532E-02, .17061822E-01, 9.3999567, -.91506685E-04
200.31279, 6399.0747, 184.77908, 469.27362, 391.87927, 1231.6377, 229.77483, 4580.4214, 2693.5491, .81197452E-02, .16871706E-01, 9.3999567, -.10124058E-03
200.14319, 6399.0156, 183.39224, 469.12341, 393.63031, 1232.6311, 229.81093, 4580.4380, 2693.5554, .80185058E-02, .16661370E-01, 9.3999567, -.67611785E-04
200.03159, 6398.9751, 182.06842, 468.98474, 395.34882, 1233.6011, 229.83949, 4580.4502, 2693.5613, .79508945E-02, .16520901E-01, 9.3999567, -.14142734E-03
199.97737, 6398.9512, 180.80724, 468.85748, 397.03525, 1234.5486, 229.88440, 4580.4692, 2693.5703, .78094681E-02, .16227070E-01, 9.3999538, -.91324699E-04
199.92018, 6398.9238, 179.55907, 468.72946, 398.71265, 1235.4923, 229.91815, 4580.4819, 2693.5762, .77181445E-02, .16037334E-01, 9.3999538, -.17169130E-03
199.84616, 6398.8774, 178.28178, 468.59076, 400.38101, 1236.4312, 229.96992, 4580.5000, 2693.5850, .75464519E-02, .15680620E-01, 9.3999538, -.11781741E-03
199.77982, 6398.8403, 177.04575, 468.45831, 402.04044, 1237.3668, 230.00970, 4580.5142, 2693.5920, .74286349E-02, .15435840E-01, 9.3999538, -.16887543E-03
199.72078, 6398.8105, 175.85117, 468.33191, 403.69073, 1238.2987, 230.06100, 4580.5337, 2693.6013, .72597601E-02, .15084977E-01, 9.3999510, -.15912083E-03
199.62439, 6398.7397, 174.57146, 468.18149, 405.33224, 1239.2261, 230.11020, 4580.5542, 2693.6106, .71006385E-02, .14754377E-01, 9.3999481, -.17969569E-03
199.55231, 6398.6963, 173.38985, 468.04974, 406.96487, 1240.1501, 230.16415, 4580.5762, 2693.6206, .69209426E-02, .14381029E-01, 9.3999453, -.15875600E-03
199.47510, 6398.6460, 172.21640, 467.91595, 408.58881, 1241.0708, 230.21341, 4580.5952, 2693.6294, .67621865E-02, .14051184E-01, 9.3999443, -.18562580E-03
199.39020, 6398.5874, 171.04010, 467.77814, 410.20459, 1241.9879, 230.26889, 4580.6162, 2693.6389, .65765604E-02, .13665510E-01, 9.3999414, -.82598010E-04
199.29129, 6398.5146, 169.83743, 467.63135, 411.81235, 1242.9016, 230.30121, 4580.6279, 2693.6448, .64939619E-02, .13493896E-01, 9.3999414, -.11572625E-03
199.19318, 6398.4438, 168.65280, 467.48590, 413.41214, 1243.8121, 230.34108, 4580.6431, 2693.6516, .63782367E-02, .13253452E-01, 9.3999414, -.25869312E-03
199.09560, 6398.3784, 167.49913, 467.34476, 415.00595, 1244.7203, 230.41353, 4580.6685, 2693.6636, .61195437E-02, .12715962E-01, 9.3999367, -.20353706E-03
