204.32367, 6399.5098, 241.26253, 473.86966, 323.68869, 1194.1923, 224.28853, 4578.1221, 2692.4919, .30976992E-01, .64342916E-01, 9.3999958, -.20468021E-02
204.31219, 6399.3691, 240.02791, 473.75610, 325.43085, 1195.2469, 224.74083, 4578.3208, 2692.5825, .28930189E-01, .60093384E-01, 9.3999929, -.38530849E-03
204.31625, 6399.2466, 238.84935, 473.65341, 327.16907, 1196.3041, 224.82755, 4578.3579, 2692.6001, .28544880E-01, .59293389E-01, 9.3999872, -.34901264E-03
204.30083, 6399.1016, 237.65031, 473.54108, 328.90073, 1197.3585, 224.90932, 4578.3931, 2692.6165, .28195865E-01, .58568727E-01, 9.3999825, -.15743911E-02
204.23648, 6398.8994, 236.34857, 473.39938, 330.62357, 1198.4058, 225.26541, 4578.5459, 2692.6868, .26621472E-01, .55299748E-01, 9.3999825, -.18384826E-02
204.17577, 6398.7007, 235.03499, 473.25577, 332.33905, 1199.4495, 225.68216, 4578.7280, 2692.7695, .24782991E-01, .51482219E-01, 9.3999825, -.19931013E-03
204.14841, 6398.5396, 233.80084, 473.13135, 334.05032, 1200.4955, 225.73586, 4578.7515, 2692.7808, .24583679E-01, .51068343E-01, 9.3999825, -.54767281E-02
204.09415, 6398.3491, 232.51527, 472.99091, 335.74609, 1201.5208, 226.96121, 4579.2759, 2693.0193, .19106951E-01, .39694782E-01, 9.3999825, -.29230192E-02
203.91191, 6398.0635, 231.04729, 472.79941, 337.46185, 1202.5710, 227.62257, 4579.5576, 2693.1479, .16183930E-01, .33623729E-01, 9.3999825, -.11332603E-03
203.81905, 6397.8770, 229.79149, 472.66138, 339.17490, 1203.6268, 227.65935, 4579.5723, 2693.1550, .16070601E-01, .33388335E-01, 9.3999825, -.55347889E-03
203.74620, 6397.6650, 228.49866, 472.51059, 340.85706, 1204.6592, 227.79337, 4579.6284, 2693.1807, .15517121E-01, .32238703E-01, 9.3999815, -.24979031E-02
203.70630, 6397.4902, 227.29886, 472.38077, 342.52921, 1205.6823, 228.36070, 4579.8677, 2693.2900, .13019219E-01, .27050065E-01, 9.3999805, -.72600448E-03
203.62292, 6397.2666, 226.01846, 472.22607, 344.19748, 1206.7081, 228.53397, 4579.9404, 2693.3237, .12293212E-01, .25541928E-01, 9.3999777, -.17597956E-03
203.57339, 6397.0806, 224.84299, 472.09424, 345.86005, 1207.7328, 228.58435, 4579.9604, 2693.3335, .12117233E-01, .25176359E-01, 9.3999748, -.17576088E-03
203.47884, 6396.8447, 223.57964, 471.93622, 347.51599, 1208.7548, 228.63463, 4579.9810, 2693.3433, .11941473E-01, .24811246E-01, 9.3999720, -.18346342E-03
203.42836, 6396.6567, 222.45622, 471.80890, 349.16553, 1209.7738, 228.68663, 4580.0029, 2693.3530, .11758012E-01, .24430132E-01, 9.3999691, -.19547717E-03
203.31042, 6396.4409, 221.29308, 471.66776, 350.83224, 1210.8091, 228.74138, 4580.0254, 2693.3633, .11562536E-01, .24024053E-01, 9.3999662, -.18144917E-03
203.25528, 6396.2480, 220.20760, 471.54196, 352.46957, 1211.8231, 228.79317, 4580.0464, 2693.3730, .11381085E-01, .23647111E-01, 9.3999634, -.17324189E-03
203.16957, 6396.0200, 219.05556, 471.39706, 354.10065, 1212.8342, 228.84338, 4580.0654, 2693.3826, .11207846E-01, .23287227E-01, 9.3999634, -.16473839E-03
203.07663, 6395.7832, 217.89474, 471.24777, 355.72562, 1213.8427, 228.89200, 4580.0854, 2693.3906, .11043109E-01, .22945004E-01, 9.3999634, -.20851236E-03
203.01624, 6395.5825, 216.83958, 471.12119, 357.34442, 1214.8485, 228.95007, 4580.1069, 2693.4004, .10834595E-01, .22511832E-01, 9.3999605, -.22881308E-03
202.91963, 6395.3418, 215.69635, 470.97113, 358.95715, 1215.8517, 229.01280, 4580.1304, 2693.4114, .10605779E-01, .22036485E-01, 9.3999567, -.13393714E-03
202.83395, 6395.1138, 214.59781, 470.82916, 360.56409, 1216.8522, 229.05508, 4580.1455, 2693.4185, .10471843E-01, .21758238E-01, 9.3999567, -.17301679E-03
202.75154, 6394.8892, 213.52145, 470.69003, 362.16498, 1217.8496, 229.10600, 4580.1636, 2693.4272, .10298827E-01, .21398805E-01, 9.3999567, -.13857300E-03
