7.6602421, -14.432172, -22.092415
7.7028718, -1.0902767, -8.7931490
8.1549473, .31932187, -7.8356252
7.7230310, .30754492, -7.4154854
6.2666583, -.18161424, -6.4482722
5.4258137, -.24105835, -5.6668725
5.8295016, .31373635, -5.5157642
5.0345397, -1.3660681, -6.4006076
4.5874233, -.58759439, -5.1750174
6.4501133, .38501024, -6.0651026
7.1310453, .24996819, -6.8810763
6.8865938, -.35845971, -7.2450547
7.1550050, .17621450, -6.9787912
7.6805272, .40958831, -7.2709389
7.7467628, .38304871, -7.3637147
7.9110723, .41052705, -7.5005469
7.9077492, .38625503, -7.5214944
7.9137149, .42686692, -7.4868484
7.6220746, .39126390, -7.2308111
7.3148589, .42081055, -6.8940487
8.2057295, .38048515, -7.8252444
8.1402798, .43073818, -7.7095423
6.7799559, .43107802, -6.3488774
8.0407877, .44313139, -7.5976562
7.4973454, .46133649, -7.0360093
6.0890384, .46860036, -5.6204381
6.9870353, .49112904, -6.4959064
5.6409001, .49953964, -5.1413603
4.1574125, -.62538773E-01, -4.2199526
3.1508298, .39498109, -2.7558486
5.1101246, .48923689, -4.6208878
6.0666399, .53951651, -5.5271244
5.3485980, .55977774, -4.7888198
6.8599148, .46096411, -6.3989501
6.4493628, .48809305, -5.9612699
5.8013773, .45830640, -5.3430705
6.7125478, .51414484, -6.1984034
6.7868347, .58246464, -6.2043705
7.8848958, .57431257, -7.3105817
7.2038393, .58165622, -6.6221824
8.3354588, .52387357, -7.8115849
7.6202474, .55734271, -7.0629044
8.1236439, .57360154, -7.5500426
8.4773731, .55210924, -7.9252644
8.0548296, .62909460, -7.4257345
8.1389542, .64456177, -7.4943924
7.9634967, .65734708, -7.3061490
7.5012312, .69437337, -6.8068581
7.2995996, .67578095, -6.6238194
7.1265483, .66406929, -6.4624786
7.2183738, .70911157, -6.5092626
6.9389491, .72661108, -6.2123389
5.2150488, .73718500, -4.4778638
7.6391997, .70645279, -6.9327464
8.3266134, .71727073, -7.6093426
8.6243496, .53682208, -8.0875263
8.7305183, .52394009, -8.2065783
8.2058945, .52566218, -7.6802330
7.6598077, .52575672, -7.1340508
7.7140326, .55966353, -7.1543698
7.2692175, .57321805, -6.6960006
6.5612254, .63737667, -5.9238496
