3.7082899, 4.9411640, 1.2328750, 4.6197605, 3.4579372
3.7276480, 4.2578502, 0.53020167, 4.6112294, 3.4694109
2.5801132, 3.6087241, 1.0286113, 4.3725405, 3.4809926
3.2868862, 3.3724356, 0.85549816E-1, 3.9390800, 3.4923055
4.0799541, 2.9674175, -1.1125361, 2.4619825, 3.4976494
3.9344807, 2.4274161, -1.5070646, 1.7479614, 3.4993045
2.3378837, 1.6182891, -0.71959478, 1.1748910, 3.4989350
1.6067652, 0.98302251, -0.62374276, 0.21750224, 3.4915621
2.8142672, 1.0880491, -1.7262181, 0.41313574, 3.4862387
3.0332384, 1.2260286, -1.8072098, 0.81773889, 3.4826400
2.0813506, 0.95160383, -1.1297466, 0.43663797, 3.4789114
4.0211725, 1.2653984, -2.7557738, 0.54647893, 3.4727671
4.0118427, 1.3753012, -2.6365411, 0.64109290, 3.4639521
3.9720824, 1.0640119, -2.9080703, 0.85944521, 3.4579382
3.6211200, 1.7378461, -1.8832741, 1.1863363, 3.4533217
4.0091910, 1.5975982, -2.4115932, 1.1448414, 3.4489319
4.2199397, 1.4726562, -2.7472839, 1.0163665, 3.4436369
4.2037044, 1.4210343, -2.7826691, 0.74869657, 3.4366961
4.0315156, 1.4684876, -2.5630276, 0.71691722, 3.4285820
3.8887842, 1.4364939, -2.4522903, 0.94668490, 3.4202960
3.7115569, 1.6314354, -2.0801215, 1.0475531, 3.4123719
4.7033701, 1.6978736, -3.0054965, 1.2903265, 3.4049089
3.8967237, 1.7936949, -2.1030290, 1.0345218, 3.3983366
3.7541575, 1.4538112, -2.3003469, 0.81375766, 3.3885591
3.4340858, 1.8491235, -1.5849625, 0.83523667, 3.3780320
3.5249476, 1.7898145, -1.7351328, 0.73124027, 3.3667276
3.3721497, 1.7584918, -1.6136577, 0.63819695, 3.3544500
0.84273952, 1.3656683, 0.52292889, 0.50416267, 3.3411858
0.72862750, 1.4242672, 0.69563961, 0.34030041, 3.3268664
