3.3033235, 4826.1558, -1.6128833, -2356.4226, 122.85525, 8461.8496, 125.73003, 384.94308, 796.65802, 772.90515, 372.95380, 16378.409, 9587.8379, 5441.9033
3.6407371, 5319.1167, -1.4059143, -2054.0408, 135.84019, 8560.7227, 134.92461, 416.89505, 951.61975, 769.09137, 417.60712, 16157.668, 9591.9434, 5940.1084
3.8161590, 5575.4082, -1.2758391, -1864.0009, 140.11900, 8676.1748, 137.69456, 438.96463, 982.74774, 780.45715, 434.40854, 15959.436, 9595.6611, 6094.7334
3.8855236, 5676.7500, -1.2343098, -1803.3267, 142.77530, 8799.0381, 138.81087, 452.71362, 994.55060, 789.41125, 440.63873, 15777.018, 9598.9473, 6206.6147
3.9243896, 5733.5332, -1.2139066, -1773.5176, 143.92796, 8922.6924, 139.23535, 460.82971, 1001.8027, 796.58716, 444.01422, 15606.962, 9601.8203, 6282.7358
3.9528396, 5775.0986, -1.2017123, -1755.7015, 145.58247, 9045.8398, 139.72530, 466.52036, 1005.8599, 801.35730, 445.82678, 15446.766, 9604.3633, 6355.1133
3.9742103, 5806.3213, -1.1974975, -1749.5438, 147.10173, 9167.9375, 140.26044, 471.13651, 1010.1404, 806.14099, 447.24866, 15295.235, 9606.6172, 6430.0688
3.9908705, 5830.6616, -1.1927603, -1742.6228, 147.93874, 9287.3711, 140.74777, 474.73364, 1014.1991, 810.74127, 448.59842, 15152.194, 9608.5693, 6481.8735
4.0014997, 5846.1909, -1.1880158, -1735.6910, 148.23073, 9402.3838, 141.00844, 477.44653, 1017.7078, 814.94238, 449.83035, 15017.230, 9610.2949, 6505.8667
4.0088067, 5856.8667, -1.1822838, -1727.3167, 148.56462, 9511.5986, 141.21814, 479.49594, 1020.4791, 818.57227, 450.76733, 14889.508, 9611.7979, 6521.0259
4.0136523, 5863.9458, -1.1783098, -1721.5106, 148.64507, 9614.7266, 141.37914, 481.09338, 1022.9270, 821.90558, 451.56329, 14768.950, 9613.1133, 6529.6196
4.0173674, 5869.3740, -1.1753652, -1717.2086, 148.82423, 9712.3984, 141.57748, 482.31757, 1025.1952, 824.99292, 452.22977, 14654.896, 9614.2832, 6536.8271
4.0220833, 5876.2637, -1.1742730, -1715.6129, 149.05066, 9805.1289, 141.76144, 483.46951, 1027.2811, 827.87988, 452.87097, 14547.040, 9615.2959, 6549.1753
4.0251198, 5880.6997, -1.1725847, -1713.1462, 149.10994, 9892.5068, 141.87932, 484.34937, 1029.0656, 830.48944, 453.39661, 14445.112, 9616.1885, 6554.7144
4.0279846, 5884.8857, -1.1720157, -1712.3148, 149.23927, 9974.7715, 142.02634, 485.13937, 1030.7698, 832.95428, 453.86655, 14348.733, 9616.9814, 6561.7061
4.0304632, 5888.5068, -1.1712441, -1711.1877, 149.43303, 10052.262, 142.20795, 485.87946, 1032.3059, 835.23193, 454.31195, 14257.633, 9617.6611, 6569.0005
4.0324950, 5891.4751, -1.1704024, -1709.9579, 149.54170, 10125.332, 142.32767, 486.50150, 1033.7345, 837.38019, 454.70239, 14171.587, 9618.2578, 6574.3545
4.0342240, 5894.0015, -1.1694945, -1708.6315, 149.62239, 10193.977, 142.42065, 487.00211, 1034.9303, 839.28900, 455.02313, 14090.398, 9618.7852, 6578.5903
4.0357928, 5896.2935, -1.1690838, -1708.0315, 149.69124, 10258.734, 142.51733, 487.47324, 1036.0383, 841.05499, 455.30356, 14013.696, 9619.2441, 6584.6636
4.0373445, 5898.5601, -1.1690546, -1707.9889, 149.86411, 10320.164, 142.65257, 488.01852, 1037.2278, 842.77087, 455.55505, 13941.244, 9619.6484, 6595.4131
4.0388966, 5900.8276, -1.1687526, -1707.5475, 149.99353, 10378.250, 142.74652, 488.50305, 1038.3334, 844.42004, 455.82388, 13872.720, 9620.0000, 6602.8447
4.0408006, 5903.6099, -1.1686455, -1707.3911, 150.16377, 10433.154, 142.87468, 489.01096, 1039.4330, 846.00427, 456.08667, 13807.978, 9620.2998, 6612.2212
4.0423837, 5905.9224, -1.1682717, -1706.8450, 150.20859, 10484.738, 142.93423, 489.40836, 1040.3920, 847.48523, 456.34256, 13746.776, 9620.5439, 6618.2437
4.0434217, 5907.4395, -1.1680157, -1706.4709, 150.35130, 10533.262, 143.04202, 489.75735, 1041.2063, 848.79639, 456.55487, 13688.765, 9620.7539, 6621.7764
4.0448999, 5909.5986, -1.1684376, -1707.0874, 150.56326, 10579.232, 143.17155, 490.18411, 1042.0574, 850.03687, 456.73239, 13633.781, 9620.9355, 6629.7422
4.0463524, 5911.7207, -1.1686331, -1707.3729, 150.65437, 10622.779, 143.24864, 490.57275, 1042.8976, 851.27344, 456.95020, 13581.667, 9621.0938, 6635.7222
