3.2503035, 2.1887670, -1.0615368, 0.67152488, 4.5340047
3.3097782, 1.9280937, -1.3816850, 0.48950762, 4.5075030
3.4781532, 1.7952555, -1.6828977, 0.38486561, 4.4790516
3.4419670, 1.5629410, -1.8790263, 0.27653193, 4.4468050
3.2396526, 1.6423340, -1.5973186, 0.28828993, 4.4150181
3.2028871, 1.6326479, -1.5702392, 0.27515271, 4.3852181
3.1600735, 1.6052856, -1.5547876, 0.25968704, 4.3569894
3.1062355, 1.4893450, -1.6168910, 0.22701181, 4.3284140
3.0189855, 2.0259562, -0.99302942, 1.7931412, 4.3028579
5.4547148, 2.4644346, -2.9902802, 3.2003689, 4.2995095
4.9257035, 1.8997232, -3.0259805, 1.8775157, 4.2950549
4.3483601, 1.6104951, -2.7378654, 1.1370300, 4.2833786
4.0197368, 1.5163713, -2.5033655, 0.61536896, 4.2656054
3.4619529, 1.3916854, -2.0702674, 0.22222392, 4.2404447
3.2710645, 1.3965582, -1.8745064, 0.13449489, 4.2119575
3.3887815, 1.3676654, -2.0211160, 0.12670916, 4.1832376
3.4853263, 1.3645794, -2.1207466, 0.12165884, 4.1543398
4.2993693, 1.7635761, -2.5357933, 0.99402571, 4.1323113
4.4558196, 1.9112527, -2.5445669, 1.2732320, 4.1192508
4.2775755, 1.5241187, -2.7534568, 0.57300502, 4.1019554
3.6940391, 1.3254592, -2.3685796, 0.15063229, 4.0749526
2.9326575, 1.0971655, -1.8354920, 0.61220560E-1, 4.0413628
3.3118057, 1.2324594, -2.0793464, 0.19535649, 4.0087147
3.6874280, 1.3371772, -2.3502507, 0.30436817, 3.9834557
4.4053335, 1.5330920, -2.8722417, 0.87009120, 3.9605875
4.2317052, 1.5020908, -2.7296145, 1.0158031, 3.9403179
3.7894461, 1.4790885, -2.3103571, 0.83771074, 3.9173136
4.3562460, 1.9019887, -2.4542580, 1.9087080, 3.8981817
5.0092936, 2.3761082, -2.6331847, 3.6870410, 3.8895140
5.6913924, 2.5005591, -3.1908338, 4.0007081, 3.8882551
5.4808893, 2.5813949, -2.8994946, 3.6802256, 3.8900032
4.9401984, 2.4675777, -2.4726200, 2.8340902, 3.8903430
4.2806702, 2.2582760, -2.0223947, 1.7731849, 3.8852966
4.0699353, 2.0061982, -2.0637374, 1.1522906, 3.8729694
3.9460454, 1.9027227, -2.0433233, 0.92834580, 3.8570616
4.1231480, 1.6859136, -2.4372346, 0.69476694, 3.8370311
3.9381235, 1.6815513, -2.2565722, 0.51433432, 3.8127267
3.8064804, 1.6884143, -2.1180661, 0.78779590, 3.7868185
3.8483741, 2.0758567, -1.7725172, 1.8766676, 3.7668076
4.0183592, 2.2300529, -1.7883056, 2.6388958, 3.7533705
5.4375806, 2.5499771, -2.8876028, 3.6114879, 3.7474473
4.7141819, 2.1206188, -2.5935633, 2.0218825, 3.7401521
4.1168633, 1.8988570, -2.2180064, 1.0320899, 3.7245445
3.8168979, 1.9448600, -1.8720376, 0.68029577, 3.7044888
3.5352869, 2.0137463, -1.5215402, 0.46437871, 3.6825469
3.4299862, 2.0571070, -1.3728799, 0.35049739, 3.6596978
3.4710608, 2.1181650, -1.3528957, 0.30251396, 3.6365149
3.3887925, 2.0068791, -1.3819133, 0.28641790, 3.6133740
3.2740970, 2.2513263, -1.0227709, 2.3748028, 3.6153181
3.2141347, 2.2264390, -0.98769587, 2.3544099, 3.6401007
3.1286724, 2.4699538, -0.65871930, 2.3370924, 3.6647923
3.1031642, 2.6031752, -0.49998915, 2.3036036, 3.6892946
3.3120470, 2.4127920, -0.89925492, 2.2651789, 3.7130785
3.5104234, 2.0303373, -1.4800862, 2.1932943, 3.7319057
3.5254397, 2.0143921, -1.5110474, 2.1723332, 3.7461605
3.4254799, 1.9733719, -1.4521085, 2.1761234, 3.7576275
3.7707665, 2.0592062, -1.7115599, 2.3708208, 3.7713861
3.4792652, 2.0284083, -1.4508566, 2.1663370, 3.7842214
3.4648395, 2.0502858, -1.4145536, 2.2286050, 3.7964346
3.6087236, 2.1580999, -1.4506235, 2.6230404, 3.8123372
3.6864381, 2.0753841, -1.6110541, 2.4424825, 3.8289354
3.8541689, 2.1843312, -1.6698377, 2.8236446, 3.8428714
3.9432430, 2.2608495, -1.6823937, 2.9516017, 3.8634691
4.9894185, 3.7069919, -1.2824261, 8.9298143, 3.8974969
5.2353921, 4.6159039, -0.61948812, 10.537935, 3.9645107
5.6147075, 3.3592539, -2.2554543, 7.5563293, 4.0244823
5.1977730, 2.4388585, -2.7589140, 5.3223457, 4.0720453
5.1788630, 2.3899348, -2.7889287, 4.4727092, 4.1128111
3.9864709, 2.8511984, -1.1352720, 6.9407401, 4.1540861
3.6241548, 2.7865360, -0.83761877, 7.0610704, 4.2049618
5.6498713, 2.9147196, -2.7351518, 7.1387916, 4.2554874
6.0135865, 2.8161032, -3.1974831, 5.9182148, 4.3057513
5.6434960, 2.1456985, -3.4977982, 4.6498919, 4.3509870
5.4762864, 2.1976006, -3.2786858, 4.5781317, 4.3930764
5.6128082, 2.2911088, -3.3216999, 4.7910995, 4.4364862
6.4266334, 2.4530411, -3.9735923, 5.0279684, 4.4805632
5.3512025, 2.5329874, -2.8182151, 4.7582159, 4.5251212
5.0515099, 2.3767836, -2.6747258, 4.0361562, 4.5658050
6.3807445, 2.5212481, -3.8594971, 2.6900828, 4.5781007
