0.18256383E-3, 0.16646454E-1, 0.12296750E-1, 0.0000000, 0.85659571E-1, 0.27336620E-1, 220.61765
0.18416220E-3, 0.13683115E-1, 0.10728884E-1, 0.0000000, 0.67644402E-1, 0.27963206E-1, 222.55212
0.18548658E-3, 0.13196415E-1, 0.10290941E-1, 0.0000000, 0.55577315E-1, 0.29197309E-1, 224.15343
0.18662715E-3, 0.98402938E-2, 0.83249696E-2, 0.0000000, 0.47212318E-1, 0.31328563E-1, 225.53505
0.18762513E-3, 0.13189424E-1, 0.99829081E-2, 0.0000000, 0.40656518E-1, 0.29503275E-1, 226.73788
0.18848058E-3, 0.14188301E-1, 0.10470069E-1, 0.0000000, 0.35347838E-1, 0.28414410E-1, 227.77066
0.18923443E-3, 0.14451601E-1, 0.10642705E-1, 0.0000000, 0.31174848E-1, 0.27632186E-1, 228.68140
0.18992223E-3, 0.12802921E-1, 0.97878594E-2, 0.0000000, 0.27931197E-1, 0.28065611E-1, 229.51421
0.19045653E-3, 0.14791556E-1, 0.13113028E-1, 0.25016714E-1, 0.24388012E-1, 0.23067120E-1, 230.15802
0.19016641E-3, 0.14910972E-1, 0.16348206E-1, 0.43331262E-1, 0.16845517E-1, 0.16544702E-1, 229.80745
0.19008745E-3, 0.12743976E-1, 0.13020796E-1, 0.16462661E-1, 0.14250040E-1, 0.18658860E-1, 229.71413
0.19037198E-3, 0.12155154E-1, 0.11315899E-1, 0.17173509E-2, 0.13607288E-1, 0.21258550E-1, 230.05849
0.19076721E-3, 0.14391672E-1, 0.11363495E-1, 0.0000000, 0.13765669E-1, 0.23990581E-1, 230.53400
0.19114860E-3, 0.14735956E-1, 0.10610972E-1, 0.0000000, 0.14312509E-1, 0.27012434E-1, 230.99467
0.19152113E-3, 0.15580256E-1, 0.10749894E-1, 0.0000000, 0.14764697E-1, 0.27581498E-1, 231.44412
0.19189810E-3, 0.14540666E-1, 0.10274108E-1, 0.0000000, 0.15154825E-1, 0.27554907E-1, 231.90068
0.19229311E-3, 0.14131684E-1, 0.10091839E-1, 0.0000000, 0.15668862E-1, 0.27605908E-1, 232.37825
0.19269942E-3, 0.16422229E-1, 0.12811148E-1, 0.22883406E-2, 0.15938964E-1, 0.21218294E-1, 232.86696
0.19298229E-3, 0.18300293E-1, 0.14088924E-1, 0.58725472E-2, 0.15129314E-1, 0.19720195E-1, 233.20721
0.19334197E-3, 0.14127125E-1, 0.10938996E-1, 0.0000000, 0.15155582E-1, 0.23596875E-1, 233.64587
0.19375664E-3, 0.12777655E-1, 0.93020583E-2, 0.0000000, 0.15892392E-1, 0.28733037E-1, 234.14870
0.19419417E-3, 0.80571687E-2, 0.68239672E-2, 0.0000000, 0.16091393E-1, 0.31937968E-1, 234.68195
0.19468990E-3, 0.55351024E-2, 0.80930199E-2, 0.0000000, 0.15609227E-1, 0.26168728E-1, 235.28343
0.19525022E-3, 0.53548934E-2, 0.84652035E-2, 0.0000000, 0.18022362E-1, 0.25000088E-1, 235.96104
0.19583912E-3, 0.70304559E-2, 0.86360024E-2, 0.41501964E-2, 0.22265960E-1, 0.23781814E-1, 236.67175
0.19646222E-3, 0.66239615E-2, 0.73607629E-2, 0.0000000, 0.25898993E-1, 0.23956165E-1, 237.42555
0.19719351E-3, 0.61194808E-2, 0.69042472E-2, 0.75318658E-3, 0.29177397E-1, 0.25225839E-1, 238.30923
0.19788886E-3, 0.60649132E-2, 0.89438595E-2, 0.14014371E-1, 0.30850107E-1, 0.22004766E-1, 239.14890
0.19803739E-3, 0.75791124E-2, 0.10806908E-1, 0.50363962E-1, 0.29048495E-1, 0.18930372E-1, 239.32697
0.19771716E-3, 0.95433481E-2, 0.11932719E-1, 0.58440037E-1, 0.25829537E-1, 0.16740682E-1, 238.93796
0.19726878E-3, 0.13837802E-1, 0.14129581E-1, 0.53700946E-1, 0.23482019E-1, 0.15445772E-1, 238.39183
0.19697183E-3, 0.17268259E-1, 0.15002487E-1, 0.37440207E-1, 0.22403829E-1, 0.15799101E-1, 238.02953
0.19699468E-3, 0.20463690E-1, 0.14938502E-1, 0.15164774E-1, 0.22848275E-1, 0.18141232E-1, 238.05420
0.19740105E-3, 0.18145757E-1, 0.12961998E-1, 0.17295501E-2, 0.24952766E-1, 0.20250496E-1, 238.54747
0.19799068E-3, 0.16309932E-1, 0.11698383E-1, 0.0000000, 0.27814765E-1, 0.21399079E-1, 239.26176
0.19867570E-3, 0.11541846E-1, 0.91678947E-2, 0.0000000, 0.31349268E-1, 0.24545727E-1, 240.09438
0.19946253E-3, 0.11264161E-1, 0.86613111E-2, 0.0000000, 0.35422295E-1, 0.25474902E-1, 241.04562
0.20033593E-3, 0.82696676E-2, 0.76254797E-2, 0.17316025E-2, 0.39104044E-1, 0.25839640E-1, 242.10408
0.20119546E-3, 0.61856117E-2, 0.94524072E-2, 0.13816121E-1, 0.39650388E-1, 0.22562264E-1, 243.14496
0.20179072E-3, 0.63849604E-2, 0.99219661E-2, 0.28352654E-1, 0.36943343E-1, 0.21332415E-1, 243.86421
0.20182454E-3, 0.10371150E-1, 0.11602892E-1, 0.49679089E-1, 0.33080388E-1, 0.18302225E-1, 243.90192
0.20199551E-3, 0.11784537E-1, 0.10148429E-1, 0.18266715E-1, 0.32430112E-1, 0.19787755E-1, 244.10844
0.20259741E-3, 0.12814096E-1, 0.95175328E-2, 0.23162570E-2, 0.34016270E-1, 0.22766560E-1, 244.83588
0.20336325E-3, 0.15919751E-1, 0.10400604E-1, 0.0000000, 0.36506854E-1, 0.23286909E-1, 245.75842
0.20416394E-3, 0.18569740E-1, 0.11184154E-1, 0.0000000, 0.39255667E-1, 0.23624685E-1, 246.72336
0.20499162E-3, 0.19364115E-1, 0.11422688E-1, 0.0000000, 0.41957665E-1, 0.23706278E-1, 247.72273
0.20586060E-3, 0.20423897E-1, 0.11706381E-1, 0.0000000, 0.44638347E-1, 0.23755211E-1, 248.77220
0.20679060E-3, 0.15831688E-1, 0.10108856E-1, 0.0000000, 0.47065523E-1, 0.23534279E-1, 249.90036
0.20710501E-3, 0.21583926E-1, 0.12271495E-1, 0.65815151E-1, 0.50131787E-1, 0.23085553E-1, 250.27406
0.20683157E-3, 0.20173054E-1, 0.11814268E-1, 0.65369122E-1, 0.53850945E-1, 0.23145719E-1, 249.94485
0.20661316E-3, 0.26814817E-1, 0.14069773E-1, 0.65091811E-1, 0.57435263E-1, 0.23095366E-1, 249.67412
0.20639724E-3, 0.30622559E-1, 0.15335493E-1, 0.64408362E-1, 0.60816355E-1, 0.23147009E-1, 249.40985
0.20628009E-3, 0.23025585E-1, 0.12785320E-1, 0.62997907E-1, 0.64341009E-1, 0.23833197E-1, 249.27596
0.20643495E-3, 0.12084319E-1, 0.82473205E-2, 0.57195999E-1, 0.68068072E-1, 0.28281987E-1, 249.47357
0.20680651E-3, 0.10955232E-1, 0.76171854E-2, 0.55419430E-1, 0.71637608E-1, 0.29663952E-1, 249.92319
0.20729893E-3, 0.89850919E-2, 0.66763326E-2, 0.54160789E-1, 0.74578106E-1, 0.30993622E-1, 250.51968
0.20777249E-3, 0.90449098E-2, 0.68296902E-2, 0.60067765E-1, 0.77003554E-1, 0.28747667E-1, 251.09117
0.20833152E-3, 0.88828523E-2, 0.65387422E-2, 0.54579865E-1, 0.79326794E-1, 0.30390033E-1, 251.76668
0.20895897E-3, 0.82674176E-2, 0.62713833E-2, 0.56590252E-1, 0.81109069E-1, 0.29549910E-1, 252.52538
0.20948978E-3, 0.85389679E-2, 0.66302214E-2, 0.66301398E-1, 0.82150131E-1, 0.27251830E-1, 253.16653
0.20996752E-3, 0.67866505E-2, 0.56198831E-2, 0.60712632E-1, 0.82291499E-1, 0.29445983E-1, 253.74576
0.21052867E-3, 0.71105347E-2, 0.60581970E-2, 0.69327876E-1, 0.82783699E-1, 0.27991802E-1, 254.42368
0.21083026E-3, 0.82475105E-2, 0.65718633E-2, 0.73519237E-1, 0.82528844E-1, 0.26200684E-1, 254.78693
0.21018393E-3, 0.10036187E-1, 0.10476667E-1, 0.19452490, 0.76430209E-1, 0.17517125E-1, 254.00403
0.20693008E-3, 0.24666959E-1, 0.19711392E-1, 0.22897743, 0.54281585E-1, 0.13176969E-1, 250.05751
0.20411129E-3, 0.15909441E-1, 0.14682553E-1, 0.17133500, 0.41873053E-1, 0.14753156E-1, 246.65947
0.20218690E-3, 0.10122179E-1, 0.10012365E-1, 0.12613696, 0.38364388E-1, 0.17999379E-1, 244.33939
0.20071692E-3, 0.14055058E-1, 0.11172218E-1, 0.10890154, 0.38703784E-1, 0.19283006E-1, 242.55933
0.19915545E-3, 0.10296877E-1, 0.11930549E-1, 0.15752628, 0.36583833E-1, 0.16898837E-1, 240.67561
0.19674815E-3, 0.88187307E-2, 0.12563529E-1, 0.15902069, 0.26034726E-1, 0.17636020E-1, 237.76756
0.19425756E-3, 0.10752867E-1, 0.14776712E-1, 0.16173470, 0.19411853E-1, 0.16334949E-1, 234.75568
0.19182023E-3, 0.16439347E-1, 0.16716570E-1, 0.13917840, 0.17293479E-1, 0.15987996E-1, 231.80522
0.18985779E-3, 0.11727148E-1, 0.12006540E-1, 0.11462317, 0.18690864E-1, 0.16777065E-1, 229.43854
0.18819878E-3, 0.12820894E-1, 0.12384876E-1, 0.11318992, 0.21488793E-1, 0.16847348E-1, 227.43167
0.18649214E-3, 0.12992413E-1, 0.12701233E-1, 0.11743860, 0.23875065E-1, 0.16560640E-1, 225.36862
0.18478728E-3, 0.14193820E-1, 0.13548221E-1, 0.12226167, 0.27002111E-1, 0.16141687E-1, 223.30707
0.18309396E-3, 0.17719250E-1, 0.14972972E-1, 0.11673946, 0.29296979E-1, 0.16604884E-1, 221.25716
0.18163439E-3, 0.18343283E-1, 0.14361535E-1, 0.99516191E-1, 0.32414034E-1, 0.18478360E-1, 219.49260
0.18122126E-3, 0.15711006E-1, 0.13961181E-1, 0.32319482E-1, 0.36233440E-1, 0.17876446E-1, 218.99605
0.18162330E-3, 0.17382145E-1, 0.12553892E-1, 0.88535799E-2, 0.39509855E-1, 0.21479253E-1, 219.48074
0.18246550E-3, 0.22400588E-1, 0.13831148E-1, 0.0000000, 0.44670124E-1, 0.24197925E-1, 220.49413
0.18342960E-3, 0.15975054E-1, 0.11272978E-1, 0.0000000, 0.49209218E-1, 0.23966946E-1, 221.66519
0.18451265E-3, 0.19748561E-1, 0.12684578E-1, 0.0000000, 0.53180452E-1, 0.23895919E-1, 222.96971
0.18557314E-3, 0.32248680E-1, 0.17181274E-1, 0.0000000, 0.56390263E-1, 0.23702594E-1, 224.23915
0.18662926E-3, 0.25379736E-1, 0.14883511E-1, 0.0000000, 0.59331756E-1, 0.23751289E-1, 225.52223
0.18777778E-3, 0.29837137E-1, 0.16234426E-1, 0.0000000, 0.62400326E-1, 0.23830542E-1, 226.90616
0.18898936E-3, 0.21646382E-1, 0.13258003E-1, 0.0000000, 0.65587245E-1, 0.23854921E-1, 228.37834
0.19031246E-3, 0.26014207E-1, 0.14661886E-1, 0.0000000, 0.69003105E-1, 0.23988737E-1, 229.97281
