0.18950303, 0.21805938, 0.47410432, 0.11833332
0.17621295, 0.20703578, 0.49675131, 0.11999998
0.17144687, 0.20167398, 0.50687915, 0.11999997
0.16583310, 0.19529457, 0.51887238, 0.11999997
0.16100204, 0.18971181, 0.52928609, 0.11999997
0.15722999, 0.18530004, 0.53747010, 0.12000000
0.15399164, 0.18147855, 0.54452986, 0.11999997
0.18900162, 0.20924014, 0.48675820, 0.11499999
0.15079963, 0.17749281, 0.55170763, 0.11999997
0.14945675, 0.17584752, 0.55469573, 0.12000000
0.14834438, 0.17447406, 0.55718154, 0.11999997
0.16621165, 0.18878694, 0.52750140, 0.11749998
0.19085191, 0.20886363, 0.48611784, 0.11416665
0.14541928, 0.17066973, 0.56391096, 0.12000001
0.14512064, 0.17023818, 0.56464118, 0.11999998
0.14480428, 0.16979098, 0.56540471, 0.11999998
0.14446129, 0.16929729, 0.56624138, 0.11999997
0.14413913, 0.16879980, 0.56706101, 0.11999998
0.14388661, 0.16836272, 0.56775063, 0.12000001
0.14373416, 0.16803874, 0.56822705, 0.11999997
0.14375685, 0.16792542, 0.56831771, 0.11999997
0.14410092, 0.16819365, 0.56770539, 0.11999998
0.14369470, 0.16760458, 0.56870073, 0.11999995
0.14330669, 0.16697967, 0.56971365, 0.11999998
0.14319801, 0.16666555, 0.57013649, 0.11999995
0.14307164, 0.16631652, 0.57061183, 0.12000000
0.14293851, 0.16594136, 0.57112014, 0.11999997
0.14284177, 0.16558944, 0.57156867, 0.12000000
0.14279781, 0.16527799, 0.57192415, 0.11999998
0.14280684, 0.16501661, 0.57217658, 0.11999998
0.14280999, 0.16474412, 0.57244581, 0.11999997
0.14279948, 0.16445050, 0.57274997, 0.11999998
0.14279205, 0.16415577, 0.57305223, 0.11999998
0.14280628, 0.16388161, 0.57331216, 0.11999998
0.14282171, 0.16360410, 0.57357424, 0.11999998
0.14282672, 0.16330975, 0.57386357, 0.11999995
0.14282997, 0.16300792, 0.57416213, 0.11999997
0.14283000, 0.16269654, 0.57447344, 0.11999998
0.14283556, 0.16238560, 0.57477891, 0.11999997
0.14358668, 0.16293190, 0.57348150, 0.11999997
0.16340864, 0.18543287, 0.53115857, 0.11999998
0.16983628, 0.19304961, 0.51711410, 0.11999998
0.16311012, 0.18562557, 0.53126436, 0.12000000
0.15832023, 0.18030113, 0.54137862, 0.11999997
0.15393423, 0.17540354, 0.55066222, 0.11999998
0.15097274, 0.17210190, 0.55692524, 0.11999998
0.14955151, 0.17054085, 0.55990762, 0.11999998
