2.0461514, 19.057053, 1.2719504, 26.776760, .88829547, 3.5188737, .99431467, 12.834405, .22565183, 39.089718, 1330.3271
1.7614528, 22.021814, 3.9939878, 81.661453, 1.2078185, 1.3466175, 1.7235544, 10.055725, .30038968, 35.448406, 1614.1309
1.3090243, 23.758617, 7.0839701, 56.277023, 1.2492212, 3.1783512, 1.4352746, 14.695305, .91934824, 10.644989, 1564.1927
1.9874467, 21.238844, 5.9161301, 107.20860, .40310705, 3.7265701, 1.8203100, 16.525005, .87645578, 21.516592, 1327.3477
1.9904376, 23.664036, 6.6348796, 118.07632, .27446374, 3.2839830, 1.8825551, 17.376961, .61360210, 10.724962, 1237.1080
2.4805937, 18.224968, 2.9288483, 31.069122, 1.7074206, 1.3196164, 1.7698218, 16.587055, .92656404, 93.312729, 1847.6963
2.1083398, 19.959568, .85141093, 94.159874, 1.7833688, 1.0860741, 1.8065312, 15.053205, .63531560, 82.751648, 1670.6078
2.4042799, 25.045971, 5.7019563, 393.80838, .79602557, 3.7042155, .64360213, 9.5074463, .88732618, 51.376656, 1064.6702
2.4044914, 28.035357, 2.6786733, 292.04620, 1.3017358, .11878972, 1.0206188, 1.8197625, .83287555, 147.74820, 829.42542
2.3363671, 28.121525, 1.3899498, 385.29868, 1.2742764, 1.5279452, 1.8196058, 6.1036825, .89282566, 193.83804, 555.44391
2.3842912, 28.953531, 3.0662236, 418.02740, 1.0225694, 2.5504463, 1.5561956, 3.2182827, .90926236, 164.08156, 768.83673
2.2434611, 25.608810, 5.5191665, 99.903603, .71489066, 3.5054882, 1.1964328, 2.3146324, .95434308, 163.93634, 792.26196
2.2206140, 24.506029, 5.4950309, 156.80637, .73790419, 4.1951766, 1.0683296, 3.0957222, .91056919, 153.10400, 1102.3142
2.1634851, 27.633307, 8.6624813, 178.10394, .77078485, 2.1347966, 1.6938877, 7.4929109, .72754157, 121.60706, 731.33514
1.5805256, 28.772306, 6.2266264, 352.39505, 1.5262394, 1.4376611, 1.8987898, 12.532982, .61029649, 72.165710, 954.59497
1.5990536, 29.000874, 5.7239461, 425.12924, 1.5398616, 1.2658482, 1.9698676, 8.5598316, .70579857, 113.76202, 1386.4885
1.5881526, 25.476765, 7.4683661, 401.82877, .85939914, .45211866, 1.5765705, 2.7805152, .91337061, 81.523094, 1160.1304
1.2647518, 20.203709, 1.3765035, 333.52490, 1.2226019, .23149002, 1.1221884, 13.246166, .28304642, 126.18018, 1187.5107
1.6992531, 18.969341, 6.5620623, 271.03552, .75183779, .64092624, 1.6486729, 3.6230476, .15567851, 133.80373, 727.54578
2.4403238, 25.139833, 5.5035710, 248.07628, .29225248, 3.0610368, 1.0999913, 11.411703, .40666077, 6.6276526, 1349.6135
2.3773580, 28.659445, 4.5235057, 248.84006, .89378852, 3.0339477, 1.9663539, 18.204741, .92310673, 79.055519, 1309.4888
