7.6605225, -13.325436, -20.985956
7.7035875, -.26146373, -7.9650507
8.1561861, .35528430, -7.8009014
7.7248330, .29329994, -7.4315333
6.2684999, -.13180903, -6.4003105
5.4275088, -.28871486, -5.7162242
5.8315916, .33772677, -5.4938645
5.0367208, -1.5683442, -6.6050658
4.5897021, -.71607637, -5.3057785
6.4535794, .40489504, -6.0486851
7.1350565, .23197822, -6.9030781
6.8908176, -.42621315, -7.3170314
7.1598206, .17484349, -6.9849768
7.6860800, .42412645, -7.2619543
7.7526817, .38246828, -7.3702135
7.9176664, .43335590, -7.4843102
7.9151168, .41239497, -7.5027213
7.9213476, .41371939, -7.5076280
7.6298351, .42276105, -7.2070742
7.3224144, .40869063, -6.9137235
8.2146883, .44648668, -7.7682023
8.1495514, .41889742, -7.7306538
6.7876868, .41998711, -6.3677001
8.0508833, .46626860, -7.5846152
7.5055943, .48575699, -7.0198374
6.0968957, .48230207, -5.6145935
6.9967031, .51980698, -6.4768963
5.6489725, .51188737, -5.1370850
4.1629262, -.58045171E-01, -4.2209721
3.1546838, .39485162, -2.7598329
5.1168547, .50508463, -4.6117702
6.0750241, .54402488, -5.5309992
5.3561130, .58509094, -4.7710223
6.8701081, .48017490, -6.3899336
6.4588594, .47740698, -5.9814529
5.8101540, .47656751, -5.3335857
6.7231927, .52539921, -6.1977930
6.6856465, .57338673, -6.1122599
7.8972778, .58597201, -7.3113060
7.2148967, .57786298, -6.6370330
8.3490667, .55541426, -7.7936535
7.6328139, .58965486, -7.0431585
8.1380930, .55883300, -7.5792589
8.4934292, .57260150, -7.9208274
8.0728407, .61981601, -7.4530249
8.1591129, .68265742, -7.4764562
7.9844365, .64600235, -7.3384342
7.5122004, .72723812, -6.7849622
7.3086195, .66614783, -6.6424713
7.1355824, .68249995, -6.4530830
7.2280321, .69300568, -6.5350261
6.9502339, .71943367, -6.2308002
5.2242689, .78079754, -4.4434719
7.6544237, .74090588, -6.9135175
8.3438387, .70658994, -7.6372485
8.6423597, .52644104, -8.1159172
8.7484655, .51337254, -8.2350931
8.2233419, .51315713, -7.7101855
7.6770039, .51110989, -7.1658940
7.7365479, .54601222, -7.1905355
7.2960401, .55591142, -6.7401285
6.5892563, .62837678, -5.9608788
5.7840061, .64027733, -5.1437278
5.8907094, .68526208, -5.2054472
5.9449949, .71516997, -5.2298241
6.9010115, .74252492, -6.1584864
5.9495487, .70737427, -5.2421737
