204.29008, 6399.6562, 241.34042, 473.89020, 323.68918, 1194.1541, 224.16479, 4578.0674, 2692.4670, .31535890E-01, .65503247E-01, 9.3999958, -.25305939E-02
204.20352, 6399.6177, 240.08891, 473.77222, 325.42996, 1195.1667, 224.72404, 4578.3125, 2692.5793, .29005297E-01, .60249325E-01, 9.3999929, -.38491061E-03
204.13963, 6399.6055, 238.90932, 473.66934, 327.16779, 1196.1843, 224.81076, 4578.3496, 2692.5969, .28620385E-01, .59450153E-01, 9.3999872, -.34735707E-03
204.06042, 6399.5762, 237.71883, 473.55933, 328.89905, 1197.1990, 224.89253, 4578.3848, 2692.6133, .28273033E-01, .58728948E-01, 9.3999825, -.16294947E-02
203.95428, 6399.5176, 236.47845, 473.43347, 330.62149, 1198.2063, 225.26134, 4578.5430, 2692.6860, .26643537E-01, .55345558E-01, 9.3999825, -.18589967E-02
203.80585, 6399.4097, 235.11597, 473.27734, 332.33664, 1199.2096, 225.68259, 4578.7266, 2692.7698, .24784537E-01, .51485423E-01, 9.3999825, -.19975289E-03
203.71262, 6399.3638, 233.88379, 473.15366, 334.04749, 1200.2156, 225.73628, 4578.7500, 2692.7810, .24584783E-01, .51070634E-01, 9.3999825, -.54787570E-02
203.60309, 6399.2983, 232.62390, 473.02020, 335.74286, 1201.2014, 226.96191, 4579.2744, 2693.0195, .19106027E-01, .39692860E-01, 9.3999825, -.29229745E-02
203.35403, 6399.1206, 231.15482, 472.82858, 337.45816, 1202.2109, 227.62328, 4579.5557, 2693.1482, .16183056E-01, .33621911E-01, 9.3999825, -.11337124E-03
203.22307, 6399.0767, 229.96269, 472.70755, 339.17075, 1203.2268, 227.66005, 4579.5703, 2693.1553, .16069688E-01, .33386439E-01, 9.3999825, -.55376912E-03
203.12483, 6399.0229, 228.76260, 472.58151, 340.85272, 1204.2195, 227.79408, 4579.6265, 2693.1809, .15515914E-01, .32236192E-01, 9.3999815, -.24964591E-02
203.00111, 6398.9395, 227.52132, 472.44122, 342.52475, 1205.2028, 228.36134, 4579.8657, 2693.2903, .13019457E-01, .27050560E-01, 9.3999805, -.72634424E-03
202.85649, 6398.8315, 226.25156, 472.28964, 344.19296, 1206.1891, 228.53467, 4579.9385, 2693.3240, .12293112E-01, .25541721E-01, 9.3999777, -.17620125E-03
202.74055, 6398.7568, 225.07405, 472.15771, 345.85535, 1207.1742, 228.58505, 4579.9585, 2693.3337, .12116909E-01, .25175685E-01, 9.3999748, -.17522553E-03
202.59877, 6398.6514, 223.85622, 472.01163, 347.51126, 1208.1565, 228.63533, 4579.9790, 2693.3435, .11941683E-01, .24811683E-01, 9.3999720, -.18323086E-03
202.48372, 6398.5757, 222.73396, 471.88510, 349.16098, 1209.1360, 228.68733, 4580.0010, 2693.3533, .11758451E-01, .24431044E-01, 9.3999691, -.19575757E-03
202.32632, 6398.4995, 221.63953, 471.76123, 350.82773, 1210.1317, 228.74208, 4580.0234, 2693.3635, .11562695E-01, .24024384E-01, 9.3999662, -.18132824E-03
202.20833, 6398.4214, 220.56015, 471.63745, 352.46524, 1211.1056, 228.79387, 4580.0444, 2693.3733, .11381370E-01, .23647703E-01, 9.3999634, -.17307361E-03
202.05626, 6398.3042, 219.40363, 471.49203, 354.09659, 1212.0765, 228.84404, 4580.0635, 2693.3828, .11208296E-01, .23288162E-01, 9.3999634, -.16468446E-03
201.93004, 6398.2168, 218.33182, 471.36456, 355.72177, 1213.0448, 228.89265, 4580.0835, 2693.3909, .11043614E-01, .22946050E-01, 9.3999634, -.20838500E-03
201.76859, 6398.0884, 217.17207, 471.21368, 357.34073, 1214.0100, 228.95073, 4580.1050, 2693.4006, .10835230E-01, .22513151E-01, 9.3999605, -.22852729E-03
201.64009, 6397.9976, 216.12335, 471.08633, 358.95361, 1214.9729, 229.01346, 4580.1284, 2693.4114, .10606704E-01, .22038404E-01, 9.3999567, -.13389759E-03
201.48772, 6397.8774, 215.01775, 470.94318, 360.56070, 1215.9338, 229.05571, 4580.1436, 2693.4185, .10472807E-01, .21760240E-01, 9.3999567, -.17272013E-03
201.34438, 6397.7676, 213.95016, 470.80676, 362.16193, 1216.8918, 229.10660, 4580.1616, 2693.4272, .10300087E-01, .21401424E-01, 9.3999567, -.13854686E-03
201.19301, 6397.6475, 212.87050, 470.66537, 363.75754, 1217.8474, 229.14993, 4580.1777, 2693.4351, .10161540E-01, .21113599E-01, 9.3999567, -.94914794E-04
201.05046, 6397.5352, 211.82750, 470.53046, 365.34720, 1218.8004, 229.18382, 4580.1895, 2693.4409, .10066625E-01, .20916415E-01, 9.3999567, -.81700680E-04
200.87477, 6397.3853, 210.69485, 470.37247, 366.93076, 1219.7509, 229.21490, 4580.2031, 2693.4475, .99849235E-02, .20746682E-01, 9.3999567, -.53620490E-04
200.70888, 6397.2461, 209.60146, 470.22159, 368.50839, 1220.6987, 229.23985, 4580.2148, 2693.4534, .99313008E-02, .20635283E-01, 9.3999567, -.14097979E-02
200.06117, 6396.9878, 208.18666, 469.99484, 370.28305, 1221.8083, 229.57245, 4580.3491, 2693.5142, .85215010E-02, .17706387E-01, 9.3999567, -.26479214E-04
199.01030, 6396.6924, 206.68668, 469.74582, 372.25638, 1223.0857, 229.59207, 4580.3608, 2693.5200, .84950188E-02, .17651370E-01, 9.3999567, -.50134942E-04
198.36179, 6396.4717, 205.36241, 469.53854, 374.03732, 1224.2091, 229.61687, 4580.3726, 2693.5259, .84448848E-02, .17547211E-01, 9.3999567, -.80137535E-04
197.74718, 6396.2881, 204.11894, 469.35010, 375.80991, 1225.3275, 229.64815, 4580.3867, 2693.5327, .83647501E-02, .17380726E-01, 9.3999567, -.70562128E-04
