.20167471, .22557776, .45774758, .11499997
.19880372, .22408362, .45711264, .11999997
.19701533, .22205490, .46092975, .11999997
.19447936, .21918303, .46633759, .11999997
.19331281, .21785039, .46883678, .11999998
.19958679, .22489999, .45551324, .11999998
.20082998, .22628154, .45288849, .11999997
.20086546, .22630040, .45283416, .11999997
.20498864, .22932529, .44651940, .11916663
.20478360, .22906196, .44698778, .11916665
.19970150, .22489016, .45540833, .11999998
.19806081, .22302151, .45891774, .11999997
.19558768, .22021084, .46420148, .11999998
.19253778, .21675712, .47070506, .11999997
.18935438, .21314819, .47749746, .11999997
.18567686, .20898378, .48533940, .12000000
.18718855, .20909013, .48455468, .11916665
.17978550, .20229568, .49791875, .11999997
.17799465, .20025627, .50174910, .11999997
.17729346, .19944160, .50326496, .11999997
.17643683, .19845279, .50511032, .11999998
.17495281, .19675736, .50828981, .12000000
.17396037, .19561543, .51042420, .11999997
.17318250, .19471554, .51210201, .11999998
.17236847, .19377433, .51385719, .11999998
.17190059, .19321923, .51488006, .11999998
.17144613, .19267897, .51587492, .12000000
.17104302, .19219585, .51676118, .11999998
.22185151, .23531844, .43033013, .11250001
.27017877, .27568391, .34913740, .10500002
.23460434, .24785678, .40587232, .11166664
.23652081, .24988812, .40192437, .11166666
.19052969, .21333493, .47613534, .11999998
.18919468, .21181412, .47899124, .11999997
.18732101, .20968819, .48299077, .11999998
.18566440, .20780338, .48653224, .11999998
.19326127, .21328074, .47512469, .11833330
.18712759, .20786242, .48584339, .11916662
.18072845, .20216167, .49710992, .11999998
.17929028, .20052624, .50018340, .11999997
.17817093, .19924806, .50258100, .11999998
.17696227, .19786875, .50516897, .12000000
.17561443, .19633333, .50805223, .11999997
.17342918, .19386242, .51270843, .12000000
.17090237, .19100922, .51808852, .11999997
.16897929, .18883359, .52218711, .12000003
.16762798, .18729584, .52507615, .11999997
.16691212, .18646653, .52662128, .11999998
.16661964, .18611045, .52726990, .11999997
.16589117, .18526669, .52884215, .11999997
.16500460, .18424426, .53075117, .11999997
.16455293, .18370430, .53174281, .11999998
.16787972, .18738280, .52473760, .11999997
.17100428, .19084100, .51815468, .11999998
.17088737, .19068210, .51843059, .12000000
.99341345, .15109548E-02, .41229189E-02, .95269829E-03
.99404103, .13589800E-02, .37392443E-02, .86072582E-03
.99457687, .12252139E-02, .34161818E-02, .78178447E-03
.99479675, .11662089E-02, .32881505E-02, .74878335E-03
.99559134, .97820233E-03, .27973244E-02, .63316524E-03
.99616241, .84329769E-03, .24441492E-02, .55011112E-03
.99682170, .69409213E-03, .20291840E-02, .45497963E-03
.99692017, .67145348E-03, .19677118E-02, .44063479E-03
.99699384, .65540872E-03, .19206844E-02, .42996803E-03
.99701542, .65191131E-03, .19057280E-02, .42689344E-03
.99681562, .69781003E-03, .20310848E-02, .45560300E-03
.99278593, .17411257E-02, .44241790E-02, .10486171E-02
.99148726, .21098149E-02, .51600863E-02, .12428438E-02
.99293715, .17144252E-02, .43213614E-02, .10270377E-02
.99319959, .16169943E-02, .41983253E-02, .98505616E-03
.99387836, .14289682E-02, .38090125E-02, .88370842E-03
.99434954, .13017943E-02, .35350416E-02, .81366795E-03
.99454468, .12495158E-02, .34211066E-02, .78459084E-03
.99481654, .11845080E-02, .32539498E-02, .74501830E-03
.99497676, .11441383E-02, .31576250E-02, .72139007E-03
.99519449, .10923629E-02, .30233385E-02, .68972510E-03
.99516386, .10977160E-02, .30447345E-02, .69379807E-03
.98811483, .32482268E-02, .68754531E-02, .17613968E-02
.98955822, .29532576E-02, .59311963E-02, .15574371E-02
.99278241, .20088765E-02, .41357540E-02, .10728562E-02
.99279124, .19426430E-02, .42013414E-02, .10647153E-02
.99348974, .16901850E-02, .38653398E-02, .95470250E-03
.99343914, .16646009E-02, .39383336E-02, .95796090E-03
.99365264, .15955790E-02, .38268536E-02, .92508894E-03
.95966101, .99555394E-02, .24525190E-01, .58582821E-02
.17229778, .20227207, .50543016, .12000001
.17024666, .19981951, .50993383, .12000000
.16881178, .19809103, .51309717, .11999998
.16739358, .19638282, .51622355, .11999998
.16551946, .19414039, .52034009, .11999997
.16379400, .19207232, .52413368, .11999998
.16271812, .19076417, .52651775, .11999998
.16189584, .18974991, .52835423, .11999998
.16110598, .18876821, .53012580, .11999998
.16033871, .18780386, .53185743, .12000000
.16005017, .18739122, .53255862, .11999997
.16596925, .19425817, .51977259, .11999998
.16622682, .19451477, .51925832, .11999995
.16385733, .19169684, .52444583, .12000000
.16808999, .19447412, .51826924, .11916663
.16136040, .18866481, .52997476, .11999998
.16071400, .18784575, .53144020, .11999997
.16026644, .18725067, .53248280, .12000003
