-.25163926E-03, -.94781147E-03, .12296543E-04, .59096660E-11, .86509272E-05, .28324476E-02, .58859200E-02, 9.3999128
-.22260680E-03, -.85964892E-03, .12296599E-04, .54355452E-11, .74641798E-05, .26098418E-02, .54233563E-02, 9.3999090
-.21625659E-03, -.84080902E-03, .12296654E-04, .49912427E-11, .67653032E-05, .23935852E-02, .49739829E-02, 9.3999071
-.14420033E-03, -.62106189E-03, .12296699E-04, .46210952E-11, .47379735E-05, .22493843E-02, .46743373E-02, 9.3999071
-.16215007E-03, -.67596190E-03, .12296735E-04, .43257182E-11, .50880594E-05, .20872341E-02, .43373918E-02, 9.3999071
-.20777716E-03, -.81596768E-03, .12296777E-04, .39659972E-11, .55219907E-05, .18794568E-02, .39056316E-02, 9.3999052
-.13654483E-03, -.59861114E-03, .12296820E-04, .36086427E-11, .36354538E-05, .17429120E-02, .36218904E-02, 9.3999052
-.20695908E-03, -.81450143E-03, .12296859E-04, .32753281E-11, .44791982E-05, .15359530E-02, .31918259E-02, 9.3999043
-.31541847E-03, -.11498530E-02, .12296909E-04, .19337433E-10, .29691109E-05, .12205346E-02, .25363748E-02, 9.3999004
-.54513820E-03, -.18574843E-02, .12297010E-04, .19350812E-11, .24352353E-05, .67539606E-03, .14035426E-02, 9.3998938
-.44421264E-03, -.15482096E-02, .12297121E-04, .96012835E-12, .10852423E-05, .23118335E-03, .48042618E-03, 9.3998871
-.15804727, -.48743483, .12305487E-04, -.79112883E-10, -.65095628E-04, -.15781610, -.32877228, 9.3998795
-.51534470E-01, -.16002749, .12338933E-04, -.39727791E-09, -.60445786E-03, -.20935054, -.43648440, 9.3998671
-.29076717E-03, -.15813797E-02, .12340977E-04, -.41611115E-09, -.49656839E-03, -.20964132, -.43709263, 9.3998585
-.13804200E-03, -.10659466E-02, .12341050E-04, -.41644715E-09, -.45387936E-03, -.20977937, -.43738139, 9.3998528
-.16759410E-03, -.12754407E-02, .12341123E-04, -.41674467E-09, -.57137047E-03, -.20994693, -.43773189, 9.3998442
-.16645512E-03, -.12692683E-02, .12341203E-04, -.41707257E-09, -.56874286E-03, -.21011336, -.43808007, 9.3998365
-.20164938E-02, -.69735539E-02, .12341448E-04, -.41896289E-09, -.55297179E-03, -.21212988, -.44229844, 9.3998289
-.24302553E-02, -.81767803E-02, .12341928E-04, -.42314061E-09, -.47714094E-03, -.21456009, -.44738254, 9.3998241
-.31012455E-02, -.10365628E-01, .12342479E-04, -.42796380E-09, -.58998330E-03, -.21766134, -.45387107, 9.3998165
-.37728834E-02, -.12464559E-01, .12343346E-04, -.43579698E-09, -.61086135E-03, -.22143425, -.46176574, 9.3998070
-.50005256E-02, -.16189286E-01, .12344360E-04, -.44503359E-09, -.53812674E-03, -.22643480, -.47223058, 9.3997993
-.37704566E-02, -.12404086E-01, .12345199E-04, -.45265752E-09, -.55582530E-03, -.23020521, -.48012218, 9.3997917
-.50123525E-02, -.16232727E-01, .12346236E-04, -.46219278E-09, -.54172077E-03, -.23521759, -.49061471, 9.3997822
-.64581879E-02, -.20760259E-01, .12347487E-04, -.47375281E-09, -.59374375E-03, -.24167579, -.50413620, 9.3997726
-.59389486E-02, -.19032530E-01, .12348631E-04, -.48435717E-09, -.47098435E-03, -.24761474, -.51657301, 9.3997641
-.96214563E-02, -.30214442E-01, .12350325E-04, -.50035603E-09, -.25620539E-03, -.25723624, -.53672636, 9.3997641
-.66308267E-02, -.20970294E-01, .12351890E-04, -.51520022E-09, -.26329985E-03, -.26386708, -.55061895, 9.3997641
-.79025133E-02, -.25310779E-01, .12353497E-04, -.53037308E-09, -.66186930E-03, -.27176961, -.56717974, 9.3997564
-.70010331E-02, -.22453465E-01, .12354998E-04, -.54441718E-09, -.59238187E-03, -.27877071, -.58185482, 9.3997498
-.62636617E-02, -.20256829E-01, .12356269E-04, -.55621596E-09, -.67549892E-03, -.28503436, -.59498686, 9.3997421
-.74162856E-02, -.23727439E-01, .12357823E-04, -.57082211E-09, -.57425327E-03, -.29245064, -.61053884, 9.3997383
-.70882542E-02, -.22829847E-01, .12359314E-04, -.58481348E-09, -.68855326E-03, -.29953885, -.62540627, 9.3997316
-.75275106E-02, -.24262469E-01, .12360903E-04, -.59974165E-09, -.75609109E-03, -.30706644, -.64119887, 9.3997250
-.76935012E-02, -.24610369E-01, .12362662E-04, -.61629624E-09, -.58674067E-03, -.31475997, -.65734345, 9.3997183
-.79691811E-02, -.25242440E-01, .12364817E-04, -.63689598E-09, -.36167988E-03, -.32272914, -.67407066, 9.3997183
