7.6602440, -13.273283, -20.933521
7.7028842, -.37439823, -8.0772829
8.1549864, .30143803, -7.8535480
7.7230778, .29011965, -7.4329572
6.2667012, -.17416611, -6.4408679
5.4258513, -.29709017, -5.7229414
5.8295450, .30205506, -5.5274901
5.0345793, -1.6124232, -6.6470041
4.5874715, -.72502333, -5.3124948
6.4502048, .37687546, -6.0733294
7.1312389, .23151338, -6.8997269
6.8868837, -.46212900, -7.3490119
7.1553078, .15338457, -7.0019236
7.6809950, .39814550, -7.2828493
7.7472301, .37177205, -7.3754568
7.9115510, .39893076, -7.5126195
7.9082351, .37396330, -7.5342727
7.9142003, .41524607, -7.4989548
7.6225491, .37993756, -7.2426114
7.3153009, .40983000, -6.9054708
8.2062416, .36735979, -7.8388824
8.1407919, .41656971, -7.7242227
6.7803679, .42146152, -6.3589067
8.0413084, .43151748, -7.6097908
7.4966555, .45142606, -7.0452299
6.0894146, .46084008, -5.6285753
6.9874763, .48403686, -6.5034404
5.6412554, .49387521, -5.1473804
4.1576538, -.45772847E-01, -4.2034264
3.1509981, .39301473, -2.7579832
5.1104374, .48357335, -4.6268640
6.0670204, .53236151, -5.5346599
5.3489289, .55317229, -4.7957559
6.8605871, .47637463, -6.3842125
6.4499063, .47362378, -5.9762831
5.8018332, .44048291, -5.3613501
6.7130895, .50595248, -6.2071366
6.7873402, .57600582, -6.2113347
7.8856101, .57052070, -7.3150892
7.2044439, .57389855, -6.6305442
8.3361797, .51198494, -7.8241944
7.6209102, .54821724, -7.0726933
8.1243763, .56180471, -7.5625734
8.4781523, .54080737, -7.9373446
8.0556211, .61667502, -7.4389462
8.1398335, .63322109, -7.5066128
7.9643006, .64450669, -7.3197937
7.5019193, .68695390, -6.8149648
7.3002744, .66658443, -6.6336899
7.1272421, .64718050, -6.4800620
7.2191086, .69514304, -6.5239658
6.9395432, .71824086, -6.2213025
5.2154684, .73124272, -4.4842257
7.6398664, .69886553, -6.9410009
8.3273506, .70765358, -7.6196971
8.6251192, .52593571, -8.0991831
8.7312832, .51233149, -8.2189522
8.2066441, .51178020, -7.6948647
7.6605420, .50956529, -7.1509771
7.7148652, .54450423, -7.1703601
7.2701507, .55420870, -6.7159414
6.5621500, .62707382, -5.9350767
5.7681952, .63860148, -5.1295938
5.8744102, .68370891, -5.1907020
5.9296026, .71358687, -5.2160149
6.8819213, .74085063, -6.1410713
5.9402885, .70579988, -5.2344880
8.5927210, .56816471, -8.0245543
9.1723862, .49829069, -8.6740952
9.1810369, .48154327, -8.6994934
8.8893433, .49225798, -8.3970852
8.5751705, .50845295, -8.0667171
8.3966274, .55264270, -7.8439846
7.0349326, .52262551, -6.5123072
7.6635489, .52514344, -7.1384053
7.8916984, .57059515, -7.3211031
7.8189182, .56882590, -7.2500916
7.4574132, .49287400, -6.9645381
9.5796328, .16716748, -9.4124641
9.3406315, .15024666, -9.1903839
9.8075256, -54.461933, -64.269455
9.4693880, -17.707365, -27.176750
9.1755314, .18257280, -8.9929600
8.5189247, .23351471, -8.2854099
8.7902050, .22294275, -8.5672626
9.4217510, .25866437, -9.1630859
8.7167206, -.35509267, -9.0718145
8.6669302, -.46586135, -9.1327934
8.5758276, -.68732989, -9.2631588
8.1200914, -.89612478, -9.0162182
7.7616043, -1.2814605, -9.0430641
7.3342590, -.82206088, -8.1563196
7.2321815, -1.2233746, -8.4555559
7.0118661, -1.6980543, -8.7099209
6.6528816, -1.4711312, -8.1240120
6.9829936, -2.6893678, -9.6723604
8.7255602, -1.6201276, -10.345688
9.9759941, -2.1185842, -12.094578
9.2827578, -1.7878611, -11.070618
7.9474549, -1.5353522, -9.4828081
8.2514849, -1.9104351, -10.161919
7.2389259, -1.7971389, -9.0360651
6.5448608, -1.9553102, -8.5001717
6.4074059, -1.9945810, -8.4019861
8.6805935, -2.0785146, -10.759109
7.5730534, -.69495320, -8.2680073
10.704590, -.74715114, -11.451740
9.9438238, .18532421, -9.7584972
9.8705654, .60313433E-01, -9.8102503
9.6818581, -.27959403, -9.9614534
8.8695536, -.22046098, -9.0900135
9.5857115, -.30167535, -9.8873882
9.1671400, -.62439919, -9.7915392
9.1473284, -.11723439, -9.2645626
9.8650675, .51940780E-01, -9.8131266
6.5593400, .38761622E-02, -6.5554638
8.8034687, -.16129697E-01, -8.8195982
9.5651350, -.19416129E-01, -9.5845518
9.8761787, -.33106491E-01, -9.9092865
8.9370775, -.10013172, -9.0372076
9.6990824, -.13165207, -9.8307352
8.9944344, -.14155072, -9.1359844
8.8043289, -.17950182, -8.9838305
6.3657823, -.60205914E-01, -6.4259882
9.3461647, -.15420842, -9.5003729
9.6746635, -.17135026, -9.8460140
8.3922195, -.21123074, -8.6034498
10.880616, -.51846325E-01, -10.932463
7.4708247, -.53323828E-01, -7.5241489
6.4627957, -.66496916E-01, -6.5292931
9.3435888, -.55695254E-01, -9.3992834
9.3690529, -.11993621, -9.4889879
10.041183, -.94958790E-01, -10.136143
8.5563049, -.19695947, -8.7532644
8.7548847, -.18670811, -8.9415913
8.8911734, -.94384514E-01, -8.9855595
8.1819839, -.32632668E-01, -8.2146177
7.6090641, -.55502750E-01, -7.6645679
7.9320226, -.34412961E-01, -7.9664350
8.1399069, .11196877, -8.0279388
7.2168398, .17286552, -7.0439744
6.9703193, -.19155639, -7.1618762
6.4988756, -1.1612791, -7.6601543
6.5404100, -1.0892947, -7.6297035
5.9305825, -1.6345017, -7.5650849
5.8710732, -1.1083592, -6.9794321
6.1054335, -.87510097, -6.9805346
8.6209974, -.12228322, -8.7432823
8.2456846, -.22692388, -8.4726076
8.0371170, -.21201777, -8.2491360
7.7694535, -.94434172E-01, -7.8638887
7.2539315, .19488407E-01, -7.2344437
7.7726331, -.12744227, -7.9000740
8.6864491, -.39143270, -9.0778809
9.2920465, -.20481521, -9.4968615
8.3236485, -.18450969, -8.5081577
8.3671532, -.15833804, -8.5254908
6.7774248, -.15168022, -6.9291039
9.6248102, -.15344124, -9.7782507
8.9212523, -.27743348, -9.1986856
8.8640699, -.42679009, -9.2908602
8.6081696, -.38762605, -8.9957952
7.6754522, -.13677961, -7.8122315
7.3640795, -.15293612, -7.5170164
9.6639719, -.28417820, -9.9481506
9.8978481, -.14538243, -10.043231
9.3883696, -.13864627, -9.5270157
8.7832079, -.18496537, -8.9681740
8.7375469, -.10163599, -8.8391848
8.2778873, -.28609253E-01, -8.3064966
7.9982119, .44869762E-01, -7.9533405
9.4880409, .24615400, -9.2418880
8.8745670, .24675645, -8.6278105
10.069776, -.12527158E-01, -10.082305
8.5547600, -.35362071, -8.9083824
9.9025326, -.21162227, -10.114156
9.3955250, -.30551192, -9.7010365
8.8655186, -.33974305, -9.2052622
8.5133896, -.32282490, -8.8362141
8.4219389, -.21735632, -8.6392937
8.5792065, -.32663447, -8.9058409
8.6243439, -.27282277, -8.8971653
9.5365629, .27076486E-01, -9.5094862
8.5439730, .25306234E-01, -8.5186672
8.0523291, -.71024194E-01, -8.1233540
8.9812450, .88107884E-01, -8.8931370
8.8856821, -.37607510E-01, -8.9232912
9.3031530, -.15469435, -9.4578476
9.5580606, -.24843898, -9.8064995
9.3905745, -.32024702, -9.7108212
8.4865236, -.27856383, -8.7650881
8.5932064, -.23051268, -8.8237181
7.7437034, -41.872307, -49.616005
9.3785267, -457.71393, -467.09247
8.0015144, -440.48022, -448.48175
9.5299063, -500.17731, -509.70721
9.0715990, -566.48077, -575.55237
8.3521690, -787.01971, -795.37189
9.3869848, -722.36060, -731.74756
9.0580006, -832.69824, -841.75635
9.4943399, -833.22131, -842.71570
8.5629578, -1007.3531, -1015.9161
8.9585600, -780.38928, -789.34790
7.2506590, -697.60199, -704.85266
7.9096460, -772.03217, -779.94171
8.3659039, -897.43219, -905.79797
9.1401396, -1039.8394, -1048.9796
9.0990343, -1158.1573, -1167.2562
9.1037130, -1200.0601, -1209.1638
