0.12625650E-2, 0.20275587E-3, 0.86902396E-3, 0.13879372E-2, 1.3697536, 1.1615752, 5.6040320, 65.173836, 45.294056
0.12615843E-2, 0.20275747E-3, 0.86415396E-3, 0.13869876E-2, 1.3676578, 1.1600934, 5.6068864, 65.174232, 45.294056
0.12603855E-2, 0.20275678E-3, 0.85898815E-3, 0.13860379E-2, 1.3655812, 1.1586248, 5.6096954, 65.174614, 45.294056
0.12591076E-2, 0.20275520E-3, 0.85374899E-3, 0.13850882E-2, 1.3632386, 1.1569678, 5.6128411, 65.175087, 45.294056
0.12574432E-2, 0.20274942E-3, 0.84797002E-3, 0.13841405E-2, 1.3608510, 1.1552783, 5.6160197, 65.175568, 45.294056
0.12555505E-2, 0.20274118E-3, 0.84188295E-3, 0.13831927E-2, 1.3589532, 1.1539350, 5.6185312, 65.175896, 45.294056
0.12549760E-2, 0.20274695E-3, 0.83840860E-3, 0.13822451E-2, 1.3578124, 1.1531270, 5.6200356, 65.176094, 45.294056
0.12543758E-2, 0.20275250E-3, 0.83503255E-3, 0.13812992E-2, 1.3571368, 1.1526480, 5.6209249, 65.176201, 45.294056
0.12542044E-2, 0.20276263E-3, 0.83265128E-3, 0.13803536E-2, 1.3564672, 1.1521734, 5.6218038, 65.176254, 45.294056
0.12541264E-2, 0.20277374E-3, 0.83058042E-3, 0.13794078E-2, 1.3557993, 1.1517001, 5.6226788, 65.176315, 45.294056
0.12539058E-2, 0.20278330E-3, 0.82830782E-3, 0.13784638E-2, 1.3553116, 1.1513546, 5.6233168, 65.176315, 45.294056
0.12534796E-2, 0.20279070E-3, 0.82568947E-3, 0.13775200E-2, 1.3546672, 1.1508979, 5.6241584, 65.176384, 45.294056
0.12531200E-2, 0.20279879E-3, 0.82326884E-3, 0.13765764E-2, 1.3539767, 1.1504087, 5.6250582, 65.176468, 45.294056
0.12529588E-2, 0.20280899E-3, 0.82132220E-3, 0.13756341E-2, 1.3535657, 1.1501172, 5.6255922, 65.176468, 45.294056
0.12535846E-2, 0.20282762E-3, 0.82117959E-3, 0.13746924E-2, 1.3527184, 1.1495168, 5.6266909, 65.176575, 45.294056
0.12542045E-2, 0.20284610E-3, 0.82104979E-3, 0.13737506E-2, 1.3519802, 1.1489933, 5.6276460, 65.176659, 45.294056
0.12545633E-2, 0.20286192E-3, 0.82035240E-3, 0.13728102E-2, 1.3513253, 1.1485289, 5.6284914, 65.176704, 45.294056
