0.35279691, 1.0000000, 0.98839462, 9.8334732, 9.9215431, 9.9590139, 9.9795589, 9.9895201, 9.9946918, 19.998079, 19.999504, 19.999657, 19.976192, 0.34830162, 0.34919852, 0.34958148, 0.34979120, 0.34989300, 0.34994578, 0.34999019, 0.34999746, 0.34999830, 0.34988096, 0.98839462
0.34959209, 1.0000000, 0.97678292, 9.6445847, 9.8617048, 9.9239120, 9.9607439, 9.9795504, 9.9895573, 19.996197, 19.999016, 19.998055, 19.953709, 0.34644550, 0.34861684, 0.34923899, 0.34960741, 0.34979552, 0.34989557, 0.34998098, 0.34999508, 0.34999028, 0.34976855, 0.97678292
0.34689349, 1.0000000, 0.96700537, 9.4710026, 9.8362398, 9.9047794, 9.9486580, 9.9726162, 9.9858713, 19.994768, 19.998632, 19.994146, 19.933580, 0.34470981, 0.34836227, 0.34904772, 0.34948659, 0.34972617, 0.34985870, 0.34997386, 0.34999317, 0.34997073, 0.34966791, 0.96700537
0.33496982, 1.0000000, 0.92380363, 8.7848721, 9.6717205, 9.8043432, 9.8903618, 9.9404469, 9.9689493, 19.988276, 19.996838, 19.987032, 19.916355, 0.33752996, 0.34655449, 0.34796041, 0.34886134, 0.34938288, 0.34967849, 0.34993938, 0.34998369, 0.34993502, 0.34958175, 0.92380363
0.30108714, 1.0000000, 0.80104035, 6.5614300, 9.3678436, 9.5800800, 9.7400236, 9.8490620, 9.9186258, 19.967409, 19.990887, 19.976049, 19.901995, 0.31551102, 0.34362561, 0.34577385, 0.34738657, 0.34848362, 0.34918270, 0.34983638, 0.34995425, 0.34988022, 0.34950998, 0.80104035
0.24471629, 1.0000000, 0.59679812, 2.8459549, 8.9987488, 9.4478788, 9.6328897, 9.7706594, 9.8703966, 19.942072, 19.982714, 19.962351, 19.890547, 0.27764657, 0.33957231, 0.34426698, 0.34622094, 0.34765151, 0.34867588, 0.34970522, 0.34991223, 0.34981140, 0.34945264, 0.59679812
0.20852861, 1.0000000, 0.46568331, 1.1689842, 7.3230262, 9.4633102, 9.6279497, 9.7555752, 9.8557320, 19.925953, 19.975368, 19.947784, 19.881880, 0.26128110, 0.32302138, 0.34452647, 0.34622517, 0.34752804, 0.34854320, 0.34962720, 0.34987620, 0.34973875, 0.34940934, 0.46568331
0.18089756, 1.0000000, 0.36557084, 0.0000000, 5.8908424, 9.4578447, 9.6257029, 9.7517557, 9.8502626, 19.914566, 19.967421, 19.933128, 19.875391, 0.25000000, 0.30853292, 0.34438682, 0.34615934, 0.34746769, 0.34847721, 0.34956822, 0.34983590, 0.34966531, 0.34937686, 0.36557084
0.16237494, 0.99476707, 0.29845998, 0.0000000, 3.6824727, 9.3833942, 9.5712080, 9.7143574, 9.8260860, 19.894424, 19.954876, 19.918333, 19.870422, 0.25000000, 0.28657565, 0.34370673, 0.34564722, 0.34711051, 0.34824398, 0.34946904, 0.34977359, 0.34959146, 0.34935206, 0.29845998
0.14556184, 0.79173034, 0.23754287, 0.0000000, 2.0915241, 8.5434885, 9.5391226, 9.6905670, 9.8090496, 19.876268, 19.940716, 19.904890, 19.866741, 0.25000000, 0.27054998, 0.33524814, 0.34529608, 0.34685716, 0.34806573, 0.34937683, 0.34970242, 0.34952414, 0.34933361, 0.23754287
0.13206862, 0.62878519, 0.18865442, 0.0000000, 1.0252208, 7.4744906, 9.5488758, 9.6939106, 9.8074570, 19.865107, 19.926941, 19.893543, 19.864164, 0.25000000, 0.25965482, 0.32443956, 0.34533313, 0.34685972, 0.34803405, 0.34931818, 0.34963280, 0.34946722, 0.34932071, 0.18865442
0.11811997, 0.46034002, 0.13811582, 0.0000000, 0.0000000, 6.0321784, 9.4950199, 9.6565847, 9.7833033, 19.844347, 19.909935, 19.883371, 19.862125, 0.25000000, 0.24999999, 0.31018728, 0.34488165, 0.34653088, 0.34781522, 0.34921849, 0.34954885, 0.34941664, 0.34931058, 0.13811582
0.11359923, 0.40574721, 0.12173633, 0.0000000, 0.0000000, 4.9203711, 9.5407934, 9.6806173, 9.7929077, 19.838217, 19.897156, 19.875999, 19.860861, 0.25000000, 0.24999999, 0.29913953, 0.34537524, 0.34678951, 0.34792057, 0.34918952, 0.34948540, 0.34937987, 0.34930429, 0.12173633
0.11045673, 0.36779806, 0.11035045, 0.0000000, 0.0000000, 4.1466599, 9.6034241, 9.7192097, 9.8122816, 19.839733, 19.887707, 19.870792, 19.860104, 0.25000000, 0.24999999, 0.29138142, 0.34599081, 0.34716997, 0.34811151, 0.34919661, 0.34943801, 0.34935382, 0.34930047, 0.11035045
0.10740101, 0.33089691, 0.99279001E-1, 0.0000000, 0.0000000, 3.3956306, 9.6147881, 9.7281351, 9.8164978, 19.837183, 19.878828, 19.866707, 19.859556, 0.25000000, 0.24999999, 0.28395614, 0.34614781, 0.34728131, 0.34816498, 0.34918591, 0.34939414, 0.34933352, 0.34929779, 0.99279001E-1
0.10527084, 0.30517283, 0.91561005E-1, 0.0000000, 0.0000000, 2.9084384, 9.4705839, 9.7410727, 9.8226461, 19.835917, 19.871861, 19.863768, 19.859211, 0.25000000, 0.24999999, 0.27908424, 0.34470573, 0.34741068, 0.34822643, 0.34917957, 0.34935930, 0.34931883, 0.34929606, 0.91561005E-1
0.10158825, 0.26070154, 0.78218289E-1, 0.0000000, 0.0000000, 2.1497278, 8.8586740, 9.6700287, 9.7829275, 19.814642, 19.860903, 19.860250, 19.858641, 0.25000000, 0.24999999, 0.27149719, 0.33858666, 0.34670025, 0.34782928, 0.34907320, 0.34930450, 0.34930125, 0.34929320, 0.78218289E-1
